,DBUID,dbpop,A_21,A_20,area,lim,lico,vismin,pop,immig,no_car_rate
1792,35200795005,64.0,14.764505086673994,14.80320716079444,9312.28043341646,5.0,4.285714285714286,5.0,448.0,2.142857142857143,12.401515287527616
1793,35200796001,137.0,12.381689267083644,12.288950333798475,12470.159501141563,10.01043841336117,10.01043841336117,17.160751565762006,479.0,7.150313152400835,53.068914290430364
1794,35200796002,40.0,11.425254068068545,11.269771973392134,4208.412357091941,2.922755741127349,2.922755741127349,5.010438413361169,479.0,2.0876826722338206,15.49457351545412
1795,35200796003,152.0,10.979256541434046,10.979256541434046,11094.224745387522,11.106471816283925,11.106471816283925,19.039665970772443,479.0,7.933194154488517,58.87937935872566
1796,35200796004,34.0,10.006937711878857,9.89193771187886,4239.186707427628,2.4843423799582465,2.4843423799582465,4.258872651356993,479.0,1.7745302713987474,13.170387488136003
1797,35200796005,20.0,10.034619818152526,9.930650177222185,3962.8227860747106,1.4613778705636744,1.4613778705636744,2.5052192066805845,479.0,1.0438413361169103,7.74728675772706
1798,35200796006,96.0,9.874188706037415,9.865890016155252,11176.681199580496,7.014613778705637,7.014613778705637,12.025052192066806,479.0,5.010438413361169,37.18697643708989
1799,35200797002,132.0,7.978824216799829,7.976421231987631,18549.832827872833,24.672897196261683,24.672897196261683,6.168224299065421,428.0,3.0841121495327104,51.1320926009986
1800,35200797003,150.0,7.253826626141153,7.253826626141153,18324.59764499774,28.037383177570092,28.037383177570092,7.009345794392523,428.0,3.5046728971962615,58.10465068295295
1801,35200797004,48.0,9.632679917201362,9.632679917201362,7769.050296224156,8.97196261682243,8.97196261682243,2.2429906542056073,428.0,1.1214953271028036,18.593488218544945
1802,35200797005,98.0,10.028772889251186,10.028772889251186,10779.028894708623,18.317757009345794,18.317757009345794,4.579439252336448,428.0,2.289719626168224,37.961705112862596
1803,35200798001,118.0,6.114703726948606,6.114703726948606,10591.354187181556,32.25512528473804,26.879271070615033,40.31890660592255,439.0,4.031890660592255,45.70899187058966
1804,35200798002,321.0,5.129046925156193,5.129046925156193,37070.366764676364,87.74487471526196,73.12072892938497,109.68109339407745,439.0,10.968109339407745,124.34395246151931
1805,35200801002,435.0,3.043802413205748,3.043802413205748,8821.489515994934,149.79978643886813,118.44634276561666,322.82434596903363,1873.0,17.418579818473038,250.83211230325668
1806,35200801003,492.0,2.3175833168719304,2.3175833168719304,9865.799283607896,169.42872397223707,133.96689802455953,365.125467164976,1873.0,19.701014415376402,283.69976839816616
1807,35200801004,483.0,2.7610696857690824,2.7610696857690824,9850.583576812785,166.32941804591565,131.5162840363054,358.44634276561663,1873.0,19.34063000533903,278.5101384884436
1808,35200801005,463.0,3.439285709774504,3.439285709774504,8622.52726215927,159.44207154297916,126.07047517351842,343.60384410037375,1873.0,18.539775760811533,266.9776275779491
1809,35200802001,655.0,5.503247122144917,5.583094379337128,62230.50825571501,410.0,310.0,550.0,655.0,0.0,377.6897323186968
1810,35200803001,546.0,8.698357030624836,9.034786294332118,31382.318643889885,360.0,285.0,555.0,546.0,20.0,314.8375478565015
1811,35200804001,5.0,8.191251054498393,8.108640359459264,24558.06296749388,0.0,0.0,0.0,5.0,0.0,2.88312772762364
1812,35200805002,0.0,7.034999999999998,6.919999999999999,1551.104974412745,0.0,0.0,0.0,1703.0,0.0,0.0
1813,35200805003,10.0,7.900363806877939,7.752773409569791,32938.60945638346,2.348796241926013,2.172636523781562,5.930710510863182,1703.0,1.82031708749266,4.54014334758779
1814,35200805004,0.0,6.730883143688059,6.75577547805827,31324.237123865056,0.0,0.0,0.0,1703.0,0.0,0.0
1815,35200805005,460.0,4.085491135091624,4.085491135091624,16044.653862962667,108.04462712859659,99.94128009395185,272.8126834997064,1703.0,83.73458602466236,208.84659398903835
1816,35200805006,0.0,4.69,4.69,3389.6628230603237,0.0,0.0,0.0,1703.0,0.0,0.0
1817,35200805007,1233.0,5.6308688655486945,5.627666535336332,10865.741463186218,289.6065766294774,267.8860833822666,731.2566059894305,1703.0,224.44509688784498,559.7996747575745
1818,35200806001,0.0,7.286609193616824,7.177676829329828,20760.73240317563,0.0,0.0,0.0,507.0,0.0,0.0
1819,35200806003,48.0,9.169794634811593,8.849807530441364,8358.46439179678,10.414201183431953,10.414201183431953,17.514792899408285,507.0,1.893491124260355,21.79268806842139
1820,35200806004,0.0,8.833835169547154,8.62155833674786,7628.706092587393,0.0,0.0,0.0,507.0,0.0,0.0
1821,35200806008,147.0,8.184768661596358,8.544041444046456,15824.81033809848,31.893491124260354,31.893491124260354,53.63905325443787,507.0,5.798816568047338,66.74010720954051
1822,35200806009,37.0,8.52138532690625,8.935365043950403,4389.654088882127,8.027613412228797,8.027613412228797,13.500986193293885,507.0,1.4595660749506902,16.798530386074823
1823,35200806010,10.0,7.77,7.884999999999998,1740.1331731453301,2.1696252465483234,2.1696252465483234,3.648915187376726,507.0,0.39447731755424065,4.54014334758779
1824,35200806011,61.0,7.77,7.884999999999998,2193.113906838586,13.234714003944774,13.234714003944774,22.25838264299803,507.0,2.4063116370808677,27.69487442028552
1825,35200806012,204.0,8.456864594732258,8.303659554183437,53985.293770899225,44.260355029585796,44.260355029585796,74.43786982248521,507.0,8.04733727810651,92.61892429079091
1826,35200806013,0.0,7.008739461496107,7.170453394564413,4908.901200496964,0.0,0.0,0.0,507.0,0.0,0.0
1827,35200807001,197.0,8.667634029434229,8.825449787774739,21826.010718329668,0.0,0.0,50.0,197.0,0.0,89.44082394747946
1828,35200807002,0.0,8.115468681183502,8.195124470202957,3784.984124665424,0.0,0.0,0.0,197.0,0.0,0.0
1829,35200808001,373.0,8.36035612705811,8.556158030754625,33402.90273235804,98.39328537170263,93.92086330935251,111.81055155875299,417.0,8.94484412470024,169.34734686502458
1830,35200808002,44.0,7.229660916576114,7.320242388044294,4974.110989642276,11.606714628297363,11.079136690647482,13.189448441247002,417.0,1.0551558752997603,19.976630729386276
1831,35200809001,47.0,5.453136251969859,5.4837865141753745,4923.977117839304,0.0,0.0,17.3062015503876,258.0,1.821705426356589,21.338673733662613
1832,35200809002,35.0,7.114999999999998,7.229999999999999,3974.8241885383627,0.0,0.0,12.887596899224807,258.0,1.3565891472868217,15.890501716557266
1833,35200809003,95.0,8.05875644084288,8.315450688867838,5430.090431487199,0.0,0.0,34.98062015503876,258.0,3.682170542635659,43.13136180208401
1834,35200809004,15.0,7.011363688075393,7.120820350460821,1568.9796574609447,0.0,0.0,5.523255813953488,258.0,0.5813953488372093,6.810215021381685
1835,35200809006,22.0,7.09857234336682,7.213572343366822,1213.7837634041405,0.0,0.0,8.10077519379845,258.0,0.8527131782945736,9.988315364693138
1836,35200809007,44.0,7.729125903916209,7.981526180335923,6008.515525931035,0.0,0.0,16.2015503875969,258.0,1.7054263565891472,19.976630729386276
1837,35200810002,5.0,3.083102951194144,3.083102951194144,8762.39262443624,2.628755364806867,1.9313304721030042,4.935622317596566,466.0,0.7510729613733905,2.270071673793895
1838,35200810003,0.0,5.23332318990207,5.241340385894961,3970.9676407592533,0.0,0.0,0.0,466.0,0.0,0.0
1839,35200810004,461.0,4.638450910000002,4.638450910000002,9405.190628026106,242.37124463519314,178.068669527897,455.06437768240346,466.0,69.2489270386266,209.30060832379712
1840,35200811001,433.0,3.00960667968367,3.00960667968367,5332.305276628564,185.3822629969419,136.82976554536188,308.97043832823647,981.0,11.034658511722732,196.5882069505513
1841,35200811002,0.0,2.6356341015678737,2.6356341015678737,4612.7028297966,0.0,0.0,0.0,981.0,0.0,0.0
1842,35200811004,109.0,2.646175939771711,2.646175939771711,9348.008147319455,46.666666666666664,34.44444444444444,77.77777777777777,981.0,2.7777777777777777,49.487562488706914
1843,35200811007,184.0,3.9554869163645776,3.955573944787041,26717.617639605596,78.77675840978593,58.144750254841995,131.29459734964323,981.0,4.689092762487258,83.53863759561534
1844,35200811008,237.0,6.427832318714725,6.523704818375338,10852.250864358612,101.46788990825688,74.89296636085626,169.1131498470948,981.0,6.039755351681957,107.60139733783062
1845,35200811009,18.0,7.042664985277526,7.21789621036476,4925.637759842752,7.706422018348624,5.6880733944954125,12.844036697247706,981.0,0.45871559633027525,8.172258025658023
1846,35200812001,60.0,4.087357894120639,4.087357894120639,13264.122961091289,12.992125984251969,14.763779527559056,17.716535433070867,508.0,6.496062992125984,41.58710933436372
1847,35200812002,158.0,4.3580207611709305,4.3580207611709305,13485.719906307953,34.21259842519685,38.87795275590551,46.653543307086615,508.0,17.106299212598426,109.5127212471578
1848,35200812003,123.0,4.98080844392828,4.98080844392828,12701.603927636344,26.633858267716537,30.265748031496063,36.318897637795274,508.0,13.316929133858268,85.25357413544562
1849,35200812004,167.0,5.527202317401124,5.527202317401124,12406.98953459987,36.161417322834644,41.09251968503937,49.311023622047244,508.0,18.080708661417322,115.75078764731235
1850,35200813001,0.0,2.154058059013364,2.154058059013364,2725.5610187218763,0.0,0.0,0.0,328.0,0.0,0.0
1851,35200813002,38.0,3.181298904699153,3.181298904699153,2782.5582380340647,5.7926829268292686,6.371951219512195,15.060975609756097,328.0,5.213414634146342,26.338502578430354
1852,35200813003,0.0,3.2649999999999997,3.2649999999999997,2508.268190777877,0.0,0.0,0.0,328.0,0.0,0.0
1853,35200813004,15.0,3.6080254992731815,3.6080254992731815,2295.3933278559443,2.2865853658536586,2.5152439024390243,5.945121951219512,328.0,2.057926829268293,10.39677733359093
1854,35200813005,275.0,6.312751734961562,6.312751734961562,22230.479655237847,41.920731707317074,46.11280487804878,108.9939024390244,328.0,37.728658536585364,190.60758444916704
1855,35200814001,1089.0,7.376796364957185,7.2869139420476845,32524.674600406444,385.0,415.0,470.0,1089.0,215.0,754.8060344187015
1856,35200815001,657.0,8.588655791017246,8.27627094887701,28510.373869913954,355.0,315.0,330.0,657.0,45.0,455.37884721128273
1857,35200821001,148.0,12.894369782987964,12.96896918636484,17177.554815892632,26.718995290423862,25.55729984301413,66.21664050235479,637.0,10.455259026687598,58.898874151691
1858,35200821002,95.0,14.53813994095291,15.096532813987341,1159.1152606660937,17.150706436420723,16.405023547880692,42.50392464678179,637.0,6.7111459968602825,37.80670975953138
1859,35200821003,394.0,14.338037446296358,14.395060030249487,15226.59063079518,71.13029827315542,68.03767660910518,176.27943485086342,637.0,27.83359497645212,156.7983541605828
1860,35200822003,10.0,15.468687367763902,15.86762289721905,30091.917837236637,0.8820286659316428,0.8820286659316428,1.5986769570011026,907.0,0.6615214994487321,3.97965365889804
1861,35200822004,438.0,15.915989210798262,16.794669941350953,29936.25608786473,38.632855567805954,38.632855567805954,70.0220507166483,907.0,28.974641675854464,174.30883025973415
1862,35200822006,459.0,14.888851549990497,14.997000295587418,15813.79160968811,40.4851157662624,40.4851157662624,73.3792723263506,907.0,30.363836824696804,182.66610294342004
1863,35200826005,1096.0,17.05631159050627,17.848781015044583,14849.986551812137,270.0,230.0,575.0,1096.0,55.0,514.3370068683801
1864,35200827003,93.0,15.044573717250813,15.145233357435913,4247.430093063532,16.80722891566265,14.566265060240964,34.734939759036145,415.0,2.2409638554216866,43.64355988937897
1865,35200827005,94.0,15.153240335297262,15.820565985094127,4009.1924502981788,16.987951807228917,14.72289156626506,35.10843373493976,415.0,2.2650602409638556,44.11284547958734
1866,35200827006,228.0,15.054869690847326,15.764892332949579,8058.5982984330885,41.204819277108435,35.71084337349398,85.1566265060241,415.0,5.493975903614458,106.99711456750973
1867,35200828001,558.0,13.318299580034783,13.432868147537727,15850.97586740232,205.0,185.0,365.0,558.0,60.0,261.86135933627384
1868,35200829004,0.0,12.928189138968955,12.794091260979915,15902.749660314465,0.0,0.0,0.0,0.0,0.0,0.0
1869,35200830005,405.0,17.256526469542425,17.92500113517984,9194.598332018597,88.9576677316294,76.01837060702876,174.68051118210863,1252.0,9.70447284345048,190.0606640343923
1870,35200830006,0.0,15.93461870691429,15.742489656815494,10759.378954413069,0.0,0.0,0.0,1252.0,0.0,0.0
1871,35200830007,0.0,14.763778581549367,14.870646513175549,4506.385581869887,0.0,0.0,0.0,1252.0,0.0,0.0
1872,35200830008,847.0,15.323900906660828,14.467305454301178,34723.49325483878,186.04233226837061,158.98162939297126,365.3194888178914,1252.0,20.29552715654952,397.4848949064945
1873,35200831002,78.0,18.41457497473632,18.765298518018337,4438.670694153439,8.59322033898305,9.254237288135593,25.11864406779661,590.0,0.0,36.60427603625333
1874,35200831004,512.0,17.359041697203647,17.551301839223,13152.679553391476,56.40677966101695,60.74576271186441,164.88135593220338,590.0,0.0,240.27422218668852
1875,35200832008,0.0,21.9624254168679,21.290961595122873,11996.302776790813,0.0,0.0,0.0,646.0,0.0,0.0
1876,35200832010,0.0,21.260141155752816,20.614386539822462,33119.4729293792,0.0,0.0,0.0,646.0,0.0,0.0
1877,35200832012,0.0,20.715250260635674,20.225178757596908,18800.176607658388,0.0,0.0,0.0,646.0,0.0,0.0
1878,35200832017,0.0,24.63137951706662,23.734967470432238,109567.85589719708,0.0,0.0,0.0,646.0,0.0,0.0
1879,35200832022,0.0,22.793820398040715,22.362297275963932,23713.08679289861,0.0,0.0,0.0,646.0,0.0,0.0
1880,35200832029,0.0,21.358692107113068,21.973919109046292,7434.213169024907,0.0,0.0,0.0,646.0,0.0,0.0
1881,35200832030,0.0,19.79582713202899,19.570069933567904,4362.804630468459,0.0,0.0,0.0,646.0,0.0,0.0
1882,35200832031,0.0,19.68378408660406,19.49900723725146,3609.0407665805424,0.0,0.0,0.0,646.0,0.0,0.0
1883,35200832032,0.0,19.550784487741584,19.413425086812932,3975.313476208464,0.0,0.0,0.0,646.0,0.0,0.0
1884,35200832033,0.0,20.609972337342683,20.494802844939553,6665.814117725433,0.0,0.0,0.0,646.0,0.0,0.0
1885,35200832034,0.0,20.544243087216856,20.79317807768072,1066.5771564362071,0.0,0.0,0.0,646.0,0.0,0.0
1886,35200832035,0.0,20.35323606434063,20.619126953851264,5426.488468539217,0.0,0.0,0.0,646.0,0.0,0.0
1887,35200832036,646.0,18.81771151079511,19.164759119224748,61873.416039669304,195.0,170.0,295.0,646.0,35.0,303.1584912746109
1888,35200833002,0.0,16.294020090911562,16.851461203767414,4973.187323609671,0.0,0.0,0.0,806.0,0.0,0.0
