"","fromId","min_travel_time"
"21405","43310",14
"21406","43311",14
"21407","43312",21
"21408","43313",14
"21409","43314",21
"21410","43315",21
"21411","43316",21
"21412","43317",21
"21413","43318",21
"21414","43319",20
"21415","4332",22
"21416","43320",20
"21417","43321",20
"21418","43322",20
"21419","43323",20
"21420","43324",20
"21421","43325",20
"21422","43326",20
"21423","43327",30
"21424","43328",30
"21425","43329",30
"21426","4333",16
"21427","43330",33
"21428","43331",35
"21429","43332",35
"21430","43333",35
"21431","43334",32
"21432","43335",26
"21433","43336",25
"21434","43337",25
"21435","43338",25
"21436","43339",32
"21437","4334",16
"21438","43340",32
"21439","43341",35
"21440","43342",35
"21441","43343",35
"21442","43344",35
"21443","43345",35
"21444","43346",35
"21445","43347",24
"21446","43348",24
"21447","43349",24
"21448","4335",16
"21449","43350",34
"21450","43351",35
"21451","43352",35
"21452","43353",45
"21453","43354",40
"21454","43355",40
"21455","43356",40
"21456","43357",39
"21457","43358",40
"21458","43359",44
"21459","4336",16
"21460","43360",36
"21461","43361",40
"21462","43362",39
"21463","43363",39
"21464","43364",39
"21465","43365",39
"21466","43366",37
"21467","43367",38
"21468","43368",26
"21469","43369",26
"21470","4337",22
"21471","43370",19
"21472","43371",19
"21473","43372",19
"21474","43373",19
"21475","43374",26
"21476","43375",20
"21477","43376",26
"21478","43377",30
"21479","43378",23
"21480","43379",22
"21481","4338",22
"21482","43380",20
"21483","43381",20
"21484","43382",22
"21485","43383",13
"21486","43384",13
"21487","43385",19
"21488","43386",10
"21489","43387",8
"21490","43388",4
"21491","43389",2
"21492","4339",25
"21493","43390",4
"21494","43391",7
"21495","43392",10
"21496","43393",13
"21497","43394",18
"21498","43395",19
"21499","43396",20
"21500","43397",24
"21501","43398",24
"21502","43399",34
"21503","4340",25
"21504","43400",34
"21505","43401",34
"21506","43402",36
"21507","43403",36
"21508","43404",36
"21509","43405",36
"21510","43406",36
"21511","43407",48
"21512","43408",48
"21513","43409",48
"21514","4341",28
"21515","43410",48
"21516","43411",48
"21517","43412",48
"21518","4342",34
"21519","4343",34
"21520","4344",44
"21521","4345",40
"21522","4346",40
"21523","4347",44
"21524","4348",44
"21525","43487",32
"21526","43488",32
"21527","43489",32
"21528","4349",51
"21529","43490",32
"21530","43491",32
"21531","43492",32
"21532","43493",34
"21533","43494",32
"21534","43495",32
"21535","43496",32
"21536","43497",32
"21537","43498",32
"21538","43499",32
"21539","4350",55
"21540","43500",32
"21541","43501",24
"21542","43502",24
"21543","43503",20
"21544","43504",20
"21545","43505",18
"21546","43506",16
"21547","43507",26
"21548","43508",24
"21549","43509",24
"21550","4351",51
"21551","43510",35
"21552","43511",24
"21553","43512",24
"21554","43513",24
"21555","43514",23
"21556","43515",20
"21557","43516",16
"21558","43517",15
"21559","43518",16
"21560","43519",18
"21561","4352",55
"21562","43520",21
"21563","43521",16
"21564","43522",18
"21565","43523",19
"21566","43524",21
"21567","43525",21
"21568","43526",21
"21569","43527",21
"21570","43528",21
"21571","43529",20
"21572","4353",55
"21573","43530",20
"21574","43531",20
"21575","43532",20
"21576","43533",20
"21577","43534",20
"21578","43535",20
"21579","43536",20
"21580","43537",20
"21581","43538",22
"21582","43539",28
"21583","4354",55
"21584","43540",30
"21585","43541",30
"21586","43542",30
"21587","43543",35
"21588","43544",35
"21589","43545",32
"21590","43546",32
"21591","43547",32
"21592","43548",25
"21593","43549",25
"21594","4355",38
"21595","43550",25
"21596","43551",32
"21597","43552",32
"21598","43553",32
"21599","43554",32
"21600","43555",35
"21601","43556",35
"21602","43557",35
"21603","43558",24
"21604","43559",24
"21605","4356",38
"21606","43560",24
"21607","43561",24
"21608","43562",24
"21609","43563",33
"21610","43564",35
"21611","43565",35
"21612","43566",40
"21613","43567",40
"21614","43568",38
"21615","43569",37
"21616","4357",20
"21617","43570",40
"21618","43571",39
"21619","43572",40
"21620","43573",39
"21621","43574",39
"21622","43575",39
"21623","43576",28
"21624","43577",28
"21625","43578",26
"21626","43579",38
"21627","4358",20
"21628","43580",26
"21629","43581",26
"21630","43582",19
"21631","43583",19
"21632","43584",19
"21633","43585",19
"21634","43586",26
"21635","43587",26
"21636","43588",26
"21637","43589",27
"21638","4359",35
"21639","43590",23
"21640","43591",22
"21641","43592",22
"21642","43593",22
"21643","43594",22
"21644","43595",19
"21645","43596",16
"21646","43597",11
"21647","43598",10
"21648","43599",9
"21649","4360",35
"21650","43600",5
"21651","43601",4
"21652","43602",6
"21653","43603",7
"21654","43604",10
"21655","43605",13
"21656","43606",14
"21657","43607",19
"21658","43608",21
"21659","43609",24
"21660","4361",35
"21661","43610",24
"21662","43611",33
"21663","43612",34
"21664","43613",34
"21665","43614",36
"21666","43615",36
"21667","43616",48
"21668","43617",48
"21669","43618",48
"21670","43619",48
"21671","4362",55
"21672","43620",48
"21673","43621",48
"21674","4363",41
"21675","4364",41
"21676","43699",24
"21677","43700",32
"21678","43701",32
"21679","43702",32
"21680","43703",32
"21681","43704",32
"21682","43705",32
"21683","43706",32
"21684","43707",32
"21685","43708",32
"21686","43709",32
"21687","43710",32
"21688","43711",32
"21689","43712",32
"21690","43713",26
"21691","43714",24
"21692","43715",20
"21693","43716",20
"21694","43717",16
"21695","43718",16
"21696","43719",18
"21697","43720",24
"21698","43721",24
"21699","43722",24
"21700","43723",32
"21701","43724",31
"21702","43725",28
"21703","43726",24
"21704","43727",21
"21705","43728",19
"21706","43729",18
"21707","43730",20
"21708","43731",23
"21709","43732",19
"21710","43733",16
"21711","43734",19
"21712","43735",21
"21713","43736",21
"21714","43737",21
"21715","43738",21
"21716","43739",29
"21717","43740",21
"21718","43741",21
"21719","43742",20
"21720","43743",20
"21721","43744",20
"21722","43745",20
"21723","43746",20
"21724","43747",20
"21725","43748",20
"21726","43749",20
"21727","43750",28
"21728","43751",28
"21729","43752",30
"21730","43753",28
"21731","43754",28
"21732","43755",28
"21733","43756",35
"21734","43757",35
"21735","43758",32
"21736","43759",32
"21737","43760",25
"21738","43761",25
"21739","43762",25
"21740","43763",32
"21741","43764",32
"21742","43765",28
"21743","43766",35
"21744","43767",35
"21745","43768",35
"21746","43769",35
"21747","43770",35
"21748","43771",24
"21749","43772",24
"21750","43773",24
"21751","43774",24
"21752","43775",32
"21753","43776",31
"21754","43777",35
"21755","43778",35
"21756","43779",30
"21757","43780",32
"21758","43781",39
"21759","43782",35
"21760","43783",36
"21761","43784",28
"21762","43785",28
"21763","43786",28
"21764","43787",28
"21765","43788",26
"21766","43789",26
"21767","43790",26
"21768","43791",28
"21769","43792",26
"21770","43793",26
"21771","43794",19
"21772","43795",19
"21773","43796",19
"21774","43797",26
"21775","43798",26
"21776","43799",26
"21777","43800",27
"21778","43801",26
"21779","43802",24
"21780","43803",23
"21781","43804",21
"21782","43805",20
"21783","43806",20
"21784","43807",21
"21785","43808",22
"21786","43809",15
"21787","43810",11
"21788","43811",8
"21789","43812",10
"21790","43813",6
"21791","43814",8
"21792","43815",9
"21793","43816",11
"21794","43817",12
"21795","43818",14
"21796","43819",14
"21797","43820",19
"21798","43821",24
"21799","43822",24
"21800","43823",24
"21801","43824",34
"21802","43825",34
"21803","43826",34
"21804","43827",43
"21805","43828",48
"21806","43910",32
"21807","43911",24
"21808","43912",24
"21809","43913",32
"21810","43914",32
"21811","43915",32
"21812","43916",32
"21813","43917",32
"21814","43918",32
"21815","43919",32
"21816","43920",32
"21817","43921",21
"21818","43922",32
"21819","43923",32
"21820","43924",32
"21821","43925",26
"21822","43926",26
"21823","43927",20
"21824","43928",16
"21825","43929",16
"21826","43930",16
"21827","43931",20
"21828","43932",20
"21829","43933",20
"21830","43934",24
"21831","43935",32
"21832","43936",29
"21833","43937",26
"21834","43938",25
"21835","43939",20
"21836","43940",21
"21837","43941",21
"21838","43942",21
"21839","43943",24
"21840","43944",19
"21841","43945",19
"21842","43946",20
"21843","43947",24
"21844","43948",21
"21845","43949",21
"21846","43950",31
"21847","43951",31
"21848","43952",21
"21849","43953",21
"21850","43954",20
"21851","43955",21
"21852","43956",20
"21853","43957",20
"21854","43958",20
"21855","43959",20
"21856","43960",20
"21857","43961",20
"21858","43962",21
"21859","43963",21
"21860","43964",25
"21861","43965",25
"21862","43966",28
"21863","43967",35
"21864","43968",35
"21865","43969",32
"21866","43970",28
"21867","43971",26
"21868","43972",25
"21869","43973",25
"21870","43974",25
"21871","43975",25
"21872","43976",28
"21873","43977",25
"21874","43978",28
"21875","43979",28
"21876","43980",28
"21877","43981",28
"21878","43982",24
"21879","43983",24
"21880","43984",24
"21881","43985",24
"21882","43986",24
"21883","43987",24
"21884","43988",27
"21885","43989",25
"21886","43990",28
"21887","43991",30
"21888","43992",32
"21889","43993",28
"21890","43994",28
"21891","43995",28
"21892","43996",28
"21893","43997",39
"21894","43998",28
"21895","43999",26
"21896","44000",26
"21897","44001",26
"21898","44002",21
"21899","44003",28
"21900","44004",26
"21901","44005",19
"21902","44006",19
"21903","44007",19
"21904","44008",19
"21905","44009",17
"21906","44010",26
"21907","44011",26
"21908","44012",24
"21909","44013",22
"21910","44014",17
"21911","44015",17
"21912","44016",17
"21913","44017",17
"21914","44018",17
"21915","44019",19
"21916","4402",52
"21917","44020",14
"21918","44021",11
"21919","44022",8
"21920","44023",11
"21921","44024",8
"21922","44025",9
"21923","44026",11
"21924","44027",14
"21925","44028",13
"21926","44029",14
"21927","4403",52
"21928","44030",14
"21929","44031",14
"21930","44032",20
"21931","44033",24
"21932","44034",24
"21933","44035",30
"21934","44036",34
"21935","44037",34
"21936","44038",34
"21937","44122",32
"21938","44123",32
"21939","44124",32
"21940","44125",32
"21941","44126",24
"21942","44127",24
"21943","44128",32
"21944","44129",32
"21945","44130",32
"21946","44131",32
"21947","44132",24
"21948","44133",21
"21949","44134",32
"21950","44135",32
"21951","44136",32
"21952","44137",26
"21953","44138",26
"21954","44139",18
"21955","44140",20
"21956","44141",16
"21957","44142",16
"21958","44143",16
"21959","44144",16
"21960","44145",20
"21961","44146",20
"21962","44147",32
"21963","44148",32
"21964","44149",31
"21965","44150",31
"21966","44151",20
"21967","44152",24
"21968","44153",26
"21969","44154",24
"21970","44155",24
"21971","44156",26
"21972","44157",19
"21973","44158",24
"21974","44159",24
"21975","44160",27
"21976","44161",27
"21977","44162",32
"21978","44163",31
"21979","44164",21
"21980","44165",21
"21981","44166",21
"21982","44167",21
"21983","44168",21
"21984","44169",20
"21985","44170",20
"21986","44171",20
"21987","44172",20
"21988","44173",20
"21989","44174",20
"21990","44175",20
"21991","44176",28
"21992","44177",25
"21993","44178",25
"21994","44179",28
"21995","44180",28
"21996","44181",28
"21997","44182",28
"21998","44183",25
"21999","44184",25
"22000","44185",25
"22001","44186",25
"22002","44187",25
"22003","44188",25
"22004","44189",25
"22005","44190",25
"22006","44191",25
"22007","44192",25
"22008","44193",28
"22009","44194",25
"22010","44195",24
"22011","44196",24
"22012","44197",24
"22013","44198",24
"22014","44199",24
"22015","44200",27
"22016","44201",24
"22017","44202",25
"22018","44203",26
"22019","44204",26
"22020","44205",28
"22021","44206",28
"22022","44207",28
"22023","44208",28
"22024","44209",28
"22025","44210",28
"22026","44211",28
"22027","44212",26
"22028","44213",26
"22029","44214",26
"22030","44215",26
"22031","44216",26
"22032","44217",26
"22033","44218",19
"22034","44219",19
"22035","44220",19
"22036","44221",26
"22037","44222",26
"22038","44223",25
"22039","44224",17
"22040","44225",17
"22041","44226",17
"22042","44227",17
"22043","44228",16
"22044","44229",17
"22045","44230",23
"22046","44231",17
"22047","44232",8
"22048","44233",8
"22049","44234",8
"22050","44235",14
"22051","44236",11
"22052","44237",11
"22053","44238",13
"22054","44239",14
"22055","44240",14
"22056","44241",14
"22057","44242",14
"22058","44243",14
"22059","44244",20
"22060","44245",23
"22061","44246",24
"22062","44247",34
"22063","44248",34
"22064","44249",34
"22065","44333",32
"22066","44334",32
"22067","44335",32
"22068","44336",32
"22069","44337",32
"22070","44338",24
"22071","44339",32
"22072","44340",18
"22073","44341",24
"22074","44342",32
"22075","44343",24
"22076","44344",21
"22077","44345",21
"22078","44346",24
"22079","44347",26
"22080","44348",26
"22081","44349",26
"22082","44350",24
"22083","44351",18
"22084","44352",18
"22085","44353",16
"22086","44354",18
"22087","44355",18
"22088","44356",20
"22089","44357",20
"22090","44358",20
"22091","44359",24
"22092","44360",32
"22093","44361",20
"22094","44362",20
"22095","44363",20
"22096","44364",29
"22097","44365",20
"22098","44366",27
"22099","44367",28
"22100","44368",19
"22101","44369",24
"22102","44370",27
"22103","44371",27
"22104","44372",27
"22105","44373",32
"22106","44374",32
"22107","44375",32
"22108","44376",21
"22109","44377",21
"22110","44378",21
"22111","44379",20
"22112","44380",20
"22113","44381",20
"22114","44382",20
"22115","44383",20
"22116","44384",20
"22117","44385",20
"22118","44386",20
"22119","44387",20
"22120","44388",20
"22121","44389",25
"22122","44390",25
"22123","44391",25
"22124","44392",25
"22125","44393",25
"22126","44394",25
"22127","44395",25
"22128","44396",25
"22129","44397",25
"22130","44398",25
"22131","44399",25
"22132","44400",25
"22133","44401",25
"22134","44402",25
"22135","44403",25
"22136","44404",25
"22137","44405",25
"22138","44406",25
"22139","44407",24
"22140","44408",22
"22141","44409",24
"22142","44410",20
"22143","44411",20
"22144","44412",21
"22145","44413",25
"22146","44414",25
"22147","44415",24
"22148","44416",26
"22149","44417",28
"22150","44418",28
"22151","44419",28
"22152","44420",28
"22153","44421",28
"22154","44422",28
"22155","44423",26
"22156","44424",21
"22157","44425",26
"22158","44426",26
"22159","44427",26
"22160","44428",26
"22161","44429",19
"22162","44430",19
"22163","44431",19
"22164","44432",26
"22165","44433",20
"22166","44434",26
"22167","44435",17
"22168","44436",17
"22169","44437",17
"22170","44438",16
"22171","44439",14
"22172","44440",13
"22173","44441",11
"22174","44442",9
"22175","44443",8
"22176","44444",8
"22177","44445",8
"22178","44446",15
"22179","44447",15
"22180","44448",13
"22181","44449",20
"22182","44450",16
"22183","44451",18
"22184","44452",19
"22185","44453",14
"22186","44454",14
"22187","44455",20
"22188","44456",23
"22189","44457",23
"22190","44458",23
"22191","44459",33
"22192","44460",34
"22193","44461",34
"22194","44546",32
"22195","44547",32
"22196","44548",32
"22197","44549",32
"22198","44550",32
"22199","44551",32
"22200","44552",32
"22201","44553",24
"22202","44554",24
"22203","44555",18
"22204","44556",18
"22205","44557",18
"22206","44558",18
"22207","44559",24
"22208","44560",24
"22209","44561",24
"22210","44562",26
"22211","44563",20
"22212","44564",18
"22213","44565",16
"22214","44566",18
"22215","44567",18
"22216","44568",24
"22217","44569",24
"22218","44570",24
"22219","44571",32
"22220","44572",32
"22221","44573",20
"22222","44574",20
"22223","44575",32
"22224","44576",20
"22225","44577",30
"22226","44578",20
"22227","44579",20
"22228","44580",19
"22229","44581",20
"22230","44582",27
"22231","44583",32
"22232","44584",20
"22233","44585",32
"22234","44586",32
"22235","44587",32
"22236","44588",21
"22237","44589",21
"22238","44590",21
"22239","44591",20
"22240","44592",20
"22241","44593",20
"22242","44594",20
"22243","44595",10
"22244","44596",20
"22245","44597",20
"22246","44598",20
"22247","44599",20
"22248","44600",25
"22249","44601",25
"22250","44602",25
"22251","44603",25
"22252","44604",25
"22253","44605",25
"22254","44606",25
"22255","44607",25
"22256","44608",25
"22257","44609",25
"22258","44610",25
"22259","44611",25
"22260","44612",25
"22261","44613",25
"22262","44614",25
"22263","44615",25
"22264","44616",25
"22265","44617",25
"22266","44618",25
"22267","44619",24
"22268","44620",21
"22269","44621",23
"22270","44622",20
"22271","44623",18
"22272","44624",18
"22273","44625",22
"22274","44626",22
"22275","44627",21
"22276","44628",25
"22277","44629",28
"22278","44630",27
"22279","44631",28
"22280","44632",28
"22281","44633",28
"22282","44634",28
"22283","44635",26
"22284","44636",21
"22285","44637",26
"22286","44638",28
"22287","44639",38
"22288","44640",28
"22289","44641",26
"22290","44642",19
"22291","44643",19
"22292","44644",26
"22293","44645",20
"22294","44646",26
"22295","44647",27
"22296","44648",17
"22297","44649",17
"22298","44650",17
"22299","44651",16
"22300","44652",13
"22301","44653",12
"22302","44654",7
"22303","44655",8
"22304","44656",8
"22305","44657",10
"22306","44658",13
"22307","44659",13
"22308","44660",19
"22309","44661",20
"22310","44662",20
"22311","44663",20
"22312","44664",20
"22313","44665",20
"22314","44666",14
"22315","44667",20
"22316","44668",20
"22317","44669",23
"22318","44670",23
"22319","44671",33
"22320","44672",34
"22321","44673",34
"22322","44674",44
"22323","44675",44
"22324","44757",32
"22325","44758",32
"22326","44759",32
"22327","44760",23
"22328","44761",23
"22329","44762",23
"22330","44763",23
"22331","44764",23
"22332","44765",26
"22333","44766",24
"22334","44767",24
"22335","44768",18
"22336","44769",18
"22337","44770",18
"22338","44771",24
"22339","44772",24
"22340","44773",18
"22341","44774",20
"22342","44775",18
"22343","44776",16
"22344","44777",18
"22345","44778",18
"22346","44779",24
"22347","44780",32
"22348","44781",32
"22349","44782",24
"22350","44783",29
"22351","44784",29
"22352","44785",29
"22353","44786",20
"22354","44787",20
"22355","44788",20
"22356","44789",20
"22357","44790",20
"22358","44791",19
"22359","44792",20
"22360","44793",20
"22361","44794",32
"22362","44795",20
"22363","44796",32
"22364","44797",20
"22365","44798",32
"22366","44799",21
"22367","44800",21
"22368","44801",21
"22369","44802",20
"22370","44803",20
"22371","44804",19
"22372","44805",18
"22373","44806",16
"22374","44807",10
"22375","44808",18
"22376","44809",20
"22377","44810",20
"22378","44811",21
"22379","44812",28
"22380","44813",25
"22381","44814",25
"22382","44815",25
"22383","44816",25
"22384","44817",25
"22385","44818",25
"22386","44819",25
"22387","44820",25
"22388","44821",25
"22389","44822",15
"22390","44823",25
"22391","44824",25
"22392","44825",25
"22393","44826",25
"22394","44827",25
"22395","44828",25
"22396","44829",24
"22397","44830",24
"22398","44831",24
"22399","44832",18
"22400","44833",18
"22401","44834",17
"22402","44835",16
"22403","44836",19
"22404","44837",20
"22405","44838",18
"22406","44839",23
"22407","44840",23
"22408","44841",24
"22409","44842",28
"22410","44843",28
"22411","44844",28
"22412","44845",28
"22413","44846",26
"22414","44847",21
"22415","44848",21
"22416","44849",28
"22417","44850",32
"22418","44851",32
"22419","44852",32
"22420","44853",26
"22421","44854",19
"22422","44855",26
"22423","44856",26
"22424","44857",20
"22425","44858",26
"22426","44859",27
"22427","44860",17
"22428","44861",17
"22429","44862",17
"22430","44863",15
"22431","44864",12
"22432","44865",11
"22433","44866",3
"22434","44867",6
"22435","44868",8
"22436","44869",10
"22437","44870",13
"22438","44871",13
"22439","44872",20
"22440","44873",13
"22441","44874",20
"22442","44875",20
"22443","44876",20
"22444","44877",20
"22445","44878",20
"22446","44879",23
"22447","44880",23
"22448","44881",23
"22449","44882",23
"22450","44883",34
"22451","44884",34
"22452","44885",34
"22453","44886",44
"22454","44969",32
"22455","44970",32
"22456","44971",23
"22457","44972",23
"22458","44973",32
"22459","44974",23
"22460","44975",23
"22461","44976",23
"22462","44977",23
"22463","44978",26
"22464","44979",23
"22465","44980",21
"22466","44981",24
"22467","44982",24
"22468","44983",24
"22469","44984",24
"22470","44985",18
"22471","44986",16
"22472","44987",16
"22473","44988",18
"22474","44989",16
"22475","44990",18
"22476","44991",24
"22477","44992",24
"22478","44993",26
"22479","44994",26
"22480","44995",28
"22481","44996",29
"22482","44997",20
"22483","44998",20
"22484","44999",29
"22485","45000",32
"22486","45001",20
"22487","45002",20
"22488","45003",20
"22489","45004",20
"22490","45005",20
"22491","45006",20
"22492","45007",20
"22493","45008",20
"22494","45009",20
"22495","45010",20
"22496","45011",20
"22497","45012",20
"22498","45013",21
"22499","45014",21
"22500","45015",16
"22501","45016",17
"22502","45017",16
"22503","45018",10
"22504","45019",10
"22505","45020",19
"22506","45021",20
"22507","45022",20
"22508","45023",20
"22509","45024",21
"22510","45025",30
"22511","45026",25
"22512","45027",25
"22513","45028",25
"22514","45029",25
"22515","45030",25
"22516","45031",25
"22517","45032",25
"22518","45033",25
"22519","45034",25
"22520","45035",15
"22521","45036",14
"22522","45037",25
"22523","45038",14
"22524","45039",15
"22525","45040",15
"22526","45041",24
"22527","45042",24
"22528","45043",24
"22529","45044",18
"22530","45045",15
"22531","45046",16
"22532","45047",14
"22533","45048",17
"22534","45049",17
"22535","45050",17
"22536","45051",17
"22537","45052",20
"22538","45053",23
"22539","45054",25
"22540","45055",26
"22541","45056",27
"22542","45057",28
"22543","45058",26
"22544","45059",21
"22545","45060",21
"22546","45061",28
"22547","45062",32
"22548","45063",32
"22549","45064",32
"22550","45065",30
"22551","45066",26
"22552","45067",19
"22553","45068",19
"22554","45069",20
"22555","45070",26
"22556","45071",22
"22557","45072",22
"22558","45073",20
"22559","45074",17
"22560","45075",17
"22561","45076",14
"22562","45077",20
"22563","45078",2
"22564","45079",2
"22565","45080",6
"22566","45081",8
"22567","45082",13
"22568","45083",13
"22569","45084",13
"22570","45085",13
"22571","45086",13
"22572","45087",20
"22573","45088",20
"22574","45089",20
"22575","45090",20
"22576","45091",23
"22577","45092",23
"22578","45093",23
"22579","45094",23
"22580","45095",34
"22581","45096",34
"22582","45097",34
"22583","45098",44
"22584","45099",44
"22585","45100",44
"22586","45180",23
"22587","45181",23
"22588","45182",23
"22589","45183",23
"22590","45184",23
"22591","45185",23
"22592","45186",23
"22593","45187",23
"22594","45188",23
"22595","45189",21
"22596","45190",23
"22597","45191",21
"22598","45192",21
"22599","45193",26
"22600","45194",24
"22601","45195",24
"22602","45196",20
"22603","45197",16
"22604","45198",16
"22605","45199",11
"22606","45200",16
"22607","45201",16
"22608","45202",20
"22609","45203",24
"22610","45204",24
"22611","45205",28
"22612","45206",28
"22613","45207",28
"22614","45208",29
"22615","45209",32
"22616","45210",29
"22617","45211",29
"22618","45212",20
"22619","45213",27
"22620","45214",20
"22621","45215",20
"22622","45216",20
"22623","45217",20
"22624","45218",20
"22625","45219",20
"22626","45220",20
"22627","45221",20
"22628","45222",20
"22629","45223",19
"22630","45224",19
"22631","45225",16
"22632","45226",14
"22633","45227",13
"22634","45228",14
"22635","45229",12
"22636","45230",10
"22637","45231",20
"22638","45232",20
"22639","45233",20
"22640","45234",21
"22641","45235",22
"22642","45236",26
"22643","45237",30
"22644","45238",30
"22645","45239",28
"22646","45240",28
"22647","45241",28
"22648","45242",25
"22649","45243",25
"22650","45244",25
"22651","45245",25
"22652","45246",25
"22653","45247",15
"22654","45248",14
"22655","45249",14
"22656","45250",14
"22657","45251",14
"22658","45252",14
"22659","45253",14
"22660","45254",14
"22661","45255",21
"22662","45256",14
"22663","45257",14
"22664","45258",13
"22665","45259",12
"22666","45260",14
"22667","45261",15
"22668","45262",15
"22669","45263",18
"22670","45264",20
"22671","45265",22
"22672","45266",23
"22673","45267",23
"22674","45268",28
"22675","45269",21
"22676","45270",21
"22677","45271",21
"22678","45272",21
"22679","45273",28
"22680","45274",32
"22681","45275",32
"22682","45276",30
"22683","45277",26
"22684","45278",26
"22685","45279",26
"22686","4528",15
"22687","45280",20
"22688","45281",22
"22689","45282",20
"22690","45283",20
"22691","45284",20
"22692","45285",20
"22693","45286",13
"22694","45287",17
"22695","45288",15
"22696","45289",5
"22697","4529",21
"22698","45290",6
"22699","45291",7
"22700","45292",8
"22701","45293",9
"22702","45294",11
"22703","45295",13
"22704","45296",13
"22705","45297",13
"22706","45298",13
"22707","45299",23
"22708","4530",21
"22709","45300",20
"22710","45301",23
"22711","45302",23
"22712","45303",23
"22713","45304",23
"22714","45305",23
"22715","45306",34
"22716","45307",34
"22717","45308",34
"22718","45309",34
"22719","4531",15
"22720","4532",15
"22721","4533",15
"22722","4534",21
"22723","4535",21
"22724","4536",21
"22725","4537",21
"22726","4538",6
"22727","4539",19
"22728","45393",23
"22729","45394",32
"22730","45395",23
"22731","45396",23
"22732","45397",14
"22733","45398",23
"22734","45399",14
"22735","4540",23
"22736","45400",21
"22737","45401",21
"22738","45402",21
"22739","45403",21
"22740","45404",21
"22741","45405",21
"22742","45406",21
"22743","45407",22
"22744","45408",21
"22745","45409",18
"22746","4541",25
"22747","45410",16
"22748","45411",19
"22749","45412",11
"22750","45413",16
"22751","45414",16
"22752","45415",24
"22753","45416",26
"22754","45417",26
"22755","45418",28
"22756","45419",28
"22757","4542",25
"22758","45420",28
"22759","45421",28
"22760","45422",28
"22761","45423",28
"22762","45424",28
"22763","45425",27
"22764","45426",20
"22765","45427",20
"22766","45428",20
"22767","45429",20
"22768","4543",22
"22769","45430",20
"22770","45431",20
"22771","45432",20
"22772","45433",20
"22773","45434",19
"22774","45435",17
"22775","45436",14
"22776","45437",13
"22777","45438",13
"22778","45439",11
"22779","4544",22
"22780","45440",10
"22781","45441",10
"22782","45442",9
"22783","45443",18
"22784","45444",20
"22785","45445",18
"22786","45446",19
"22787","45447",22
"22788","45448",26
"22789","45449",28
"22790","4545",16
"22791","45450",30
"22792","45451",30
"22793","45452",28
"22794","45453",28
"22795","45454",25
"22796","45455",25
"22797","45456",25
"22798","45457",25
"22799","45458",25
"22800","45459",25
"22801","4546",16
"22802","45460",25
"22803","45461",15
"22804","45462",15
"22805","45463",14
"22806","45464",14
"22807","45465",14
"22808","45466",14
"22809","45467",15
"22810","45468",14
"22811","45469",13
"22812","4547",16
"22813","45470",11
"22814","45471",9
"22815","45472",12
"22816","45473",13
"22817","45474",12
"22818","45475",15
"22819","45476",17
"22820","45477",19
"22821","45478",21
"22822","45479",21
"22823","4548",22
"22824","45480",23
"22825","45481",28
"22826","45482",26
"22827","45483",21
"22828","45484",21
"22829","45485",21
"22830","45486",32
"22831","45487",32
"22832","45488",32
"22833","45489",30
"22834","4549",22
"22835","45490",30
"22836","45491",22
"22837","45492",20
"22838","45493",22
"22839","45494",20
"22840","45495",20
"22841","45496",20
"22842","45497",13
"22843","45498",13
"22844","45499",13
"22845","4550",22
"22846","45500",18
"22847","45501",8
"22848","45502",7
"22849","45503",8
"22850","45504",10
"22851","45505",10
"22852","45506",12
"22853","45507",16
"22854","45508",17
"22855","45509",19
"22856","4551",22
"22857","45510",13
"22858","45511",20
"22859","45512",13
"22860","45513",23
"22861","45514",23
"22862","45515",23
"22863","45516",23
"22864","45517",23
"22865","45518",44
"22866","45519",34
"22867","4552",25
"22868","45520",34
"22869","45521",43
"22870","45522",43
"22871","4553",34
"22872","4554",34
"22873","4555",34
"22874","4556",40
"22875","4557",40
"22876","4558",40
"22877","4559",44
"22878","4560",44
"22879","45604",23
"22880","45605",32
"22881","45606",32
"22882","45607",23
"22883","45608",14
"22884","45609",23
"22885","4561",51
"22886","45610",21
"22887","45611",21
"22888","45612",21
"22889","45613",14
"22890","45614",14
"22891","45615",21
"22892","45616",14
"22893","45617",21
"22894","45618",19
"22895","45619",18
"22896","4562",55
"22897","45620",16
"22898","45621",16
"22899","45622",16
"22900","45623",18
"22901","45624",16
"22902","45625",16
"22903","45626",26
"22904","45627",20
"22905","45628",20
"22906","45629",20
"22907","4563",55
"22908","45630",20
"22909","45631",28
"22910","45632",28
"22911","45633",28
"22912","45634",28
"22913","45635",28
"22914","45636",27
"22915","45637",27
"22916","45638",27
"22917","45639",20
"22918","4564",55
"22919","45640",20
"22920","45641",20
"22921","45642",20
"22922","45643",20
"22923","45644",20
"22924","45645",19
"22925","45646",16
"22926","45647",14
"22927","45648",12
"22928","45649",10
"22929","4565",55
"22930","45650",9
"22931","45651",7
"22932","45652",10
"22933","45653",7
"22934","45654",9
"22935","45655",13
"22936","45656",15
"22937","45657",20
"22938","45658",22
"22939","45659",22
"22940","4566",55
"22941","45660",22
"22942","45661",22
"22943","45662",30
"22944","45663",30
"22945","45664",28
"22946","45665",28
"22947","45666",25
"22948","45667",25
"22949","45668",28
"22950","45669",25
"22951","4567",38
"22952","45670",25
"22953","45671",25
"22954","45672",25
"22955","45673",25
"22956","45674",25
"22957","45675",14
"22958","45676",15
