ctuid,h_N_hhld,h_N_no_car_hhld,year,no_car_rate
5350302.01,2456.82,262.84,2016,0.106983824618816
5350302.02,2245.16,303.68,2016,0.135259847850487
5350302.03,817.03,0,2016,0
5350303.00,1578.37,271.48,2016,0.172000228083403
5350304.01,625.675922948041,124.924472345543,2016,0.199663224624223
5350304.02,3580.51884805634,714.897939030737,2016,0.199663224624223
5350304.03,837.36,4.67,2016,0.005577051686252
5350304.04,639.765228995621,127.73758862372,2016,0.199663224624223
5350304.05,1336.54,95.91,2016,0.071759917398656
5350304.06,2337.65,325.93,2016,0.139426346972387
5350305.01,3041.53681477812,338.649327847134,2016,0.111341518603923
5350305.03,2326.54735100169,396.745265484327,2016,0.17052963281126
5350305.04,3196.01583422019,545.01540666854,2016,0.170529632811259
5350306.01,1185.72312356464,52.3866898864581,2016,0.044181216377874
5350306.02,1822.88687643536,71.1333101135419,2016,0.03902233925379
5350307.03,607.768375649554,107.02100480948,2016,0.176088472347876
5350307.04,1046.46128934146,192.480532542597,2016,0.183934689704313
5350307.05,696.097117550071,119.662895402898,2016,0.171905460295618
5350307.06,793.779764350661,136.455075764047,2016,0.171905460295617
5350307.07,9195.18345310826,1634.28049148098,2016,0.177732233382309
5350308.02,1342.29,109.83,2016,0.081822854971728
5350308.03,1637.38158134926,372.848318105429,2016,0.227710096627683
5350308.04,4314.51070679652,981.262574148764,2016,0.227433106749048
5350309.00,2560.3647181042,642.466016945303,2016,0.2509275387223
5350310.01,1186.51488624661,113.271523053072,2016,0.095465741193852
5350310.02,1742.93023531371,168.380105108336,2016,0.096607484164752
5350311.02,1793.79944800878,422.419102539565,2016,0.235488478385069
5350311.03,1569.959773138,369.707438102036,2016,0.235488478385069
5350311.04,1887.24077885322,444.423459358398,2016,0.235488478385069
5350311.05,327.079278511937,127.562842686491,2016,0.390005882570257
5350311.06,3372.56133611513,1259.19614614077,2016,0.373364935622266
5350312.02,1175.99624494815,271.945900829653,2016,0.231247252699895
5350312.03,2417.79576894897,736.168543808765,2016,0.304479209229811
5350312.04,1464.29423105103,312.421456191235,2016,0.213359753501854
5350312.05,803.135512127367,185.722880725177,2016,0.231247252699895
5350312.06,1134.31667245726,262.30761419743,2016,0.231247252699897
5350312.07,1527.47157046722,353.223604247739,2016,0.231247252699895
5350313.00,1468.72239032865,136.405414463095,2016,0.092873517392604
5350314.01,1083.35538045555,262.053240066779,2016,0.241890375766247
5350314.02,2606.70461954445,630.536759933222,2016,0.241890375766248
5350315.01,986.06,40.99,2016,0.041569478530718
5350315.02,348.788399428669,37.9722002201756,2016,0.108868873742291
5350315.03,2116.01160057133,230.367799779824,2016,0.108868873742291
5350316.01,2535.98670811126,627.701113237027,2016,0.247517509153083
5350316.03,443.883291888741,109.868886762973,2016,0.247517509153085
5350316.04,1413.57169167761,597.664714250143,2016,0.422804671152435
5350316.05,1447.9737298392,612.210056682026,2016,0.422804671152434
5350316.06,1482.57509993175,626.839332494663,2016,0.422804438387991
5350317.02,1114.65183995725,235.040301076888,2016,0.210864318930207
5350317.03,3189.84323987062,672.624122269446,2016,0.210864318930208
5350317.04,2030.26068105952,428.109535762395,2016,0.210864318930208
5350317.05,1341.93439944809,282.678395784556,2016,0.210649936316422
5350318.00,3844.55,1013.8,2016,0.263697962050175
5350319.00,1375.71,191.74,2016,0.13937530438828
5350320.01,1306.26,335.62,2016,0.256932004348292
5350320.02,2433.44,458.89,2016,0.188576665132487
5350321.01,1231.4077034419,138.447344751866,2016,0.112430143456869
5350321.02,1237.2922965581,162.202655248134,2016,0.131094855839117
5350322.01,1041.76169753483,298.954972230676,2016,0.286970593119431
5350322.02,2625.92830246517,605.995027769324,2016,0.230773638107494
5350323.01,1715.82804547471,120.716687536656,2016,0.070354770021991
5350323.02,1836.42223767469,130.903983983658,2016,0.071282072988514
5350324.01,967.409716850606,20.1993284796862,2016,0.020879807312092
5350324.02,1703.79,366.27,2016,0.214973676333351
5350324.03,1720.5,315.03,2016,0.1831037489102
5350324.05,1556.54579308024,414.217016532229,2016,0.266112965242441
5350324.06,1595.57420691976,424.602983467771,2016,0.266112965242439
5350330.00,1580.75,96.53,2016,0.061065949707417
5350331.01,2410.22,165.54,2016,0.068682526906258
5350331.03,1088.99149814446,400.983351953416,2016,0.368215319069666
5350331.04,2239.27850185554,824.536648046584,2016,0.368215319069667
5350332.00,2594.79,909.32,2016,0.35044069076881
5350333.00,1390.997774439,82.5788804172683,2016,0.059366651719176
5350334.00,1133.002225561,41.4211195827317,2016,0.036558727466067
5350335.00,3281.38,676.54,2016,0.206175450572625
5350336.00,1858.94,209.26,2016,0.112569528871292
5350337.01,446.159300484582,131.565622597487,2016,0.294884859409164
5350337.02,1506.67069951542,444.294377402513,2016,0.294884859409165
5350338.00,2454.93,544.68,2016,0.221871906734612
5350339.00,3036.55,646.87,2016,0.21302794289572
5350340.00,2099.25538012563,296.386981394541,2016,0.141186719920091
5350341.02,2418.03282624065,997.497856600723,2016,0.412524530591897
5350341.03,970.465781520276,400.496632353867,2016,0.412684960129632
5350341.04,2244.87141886125,925.639558336714,2016,0.412335223549802
5350342.00,2197.78459325219,410.768971314155,2016,0.186901379041117
5350343.00,1343.71,181.6,2016,0.135148209062967
5350344.01,3060.10916876668,817.874052331635,2016,0.26726956694204
5350344.02,570.120831233321,152.375947668365,2016,0.267269566942039
5350345.00,1388.74536758267,473.558670413875,2016,0.340997479788666
5350346.01,2700.24405453906,920.776417412149,2016,0.340997479788666
5350346.02,644.740577878263,219.854912173976,2016,0.340997479788666
5350347.00,1319.51,225.72,2016,0.171063500845011
5350348.00,1934.23,383.51,2016,0.198275282670623
5350349.00,2362.03,862.74,2016,0.365253616592507
5350350.00,1952.63,462.44,2016,0.236829302018304
5350351.01,2439.46719001612,910.099263610404,2016,0.37307296746401
5350351.02,1323.44280998388,493.740736389596,2016,0.373072967464011
5350352.00,1430.36,345.96,2016,0.241869179786907
5350353.02,2428.05132987001,447.404825559277,2016,0.184264978279199
5350353.03,803.587867940017,148.073101031395,2016,0.184264978279199
5350353.04,1287.07080218998,237.162073409328,2016,0.184264978279199
5350354.00,1265.57,221.38,2016,0.17492513254897
5350355.02,1906.92,404.44,2016,0.2120907012355
5350355.04,1964.65712016254,737.415746502503,2016,0.375340683590374
5350355.05,1038.44663585506,389.771270173962,2016,0.375340683590374
5350355.06,640.306243982393,240.332983323535,2016,0.375340683590372
5350356.00,1490.48,220.03,2016,0.147623584348666
5350357.01,1997.20305529695,654.338792033519,2016,0.327627574120765
5350357.02,2099.82694470305,687.961207966481,2016,0.327627574120766
5350358.01,2044.68461866515,556.228998329036,2016,0.272036573881093
5350358.02,1135.49526697601,308.896242086349,2016,0.272036573881091
5350358.03,2001.66011435884,544.524759584615,2016,0.272036573881093
5350359.00,2806.13169302765,782.047012472209,2016,0.278692199092205
5350360.00,2181.90389726773,114.276723187978,2016,0.052374773852817
5350361.01,1830.51407255406,38.193239460695,2016,0.020864761453271
5350361.02,2364.51203017821,49.8000373513275,2016,0.021061443847919
5350362.01,1938.88310169562,215.547301310841,2016,0.11117085971936
5350362.02,1448.46,50.88,2016,0.035126962429063
5350362.03,1825.68830697235,114.622987527791,2016,0.062783437397305
5350362.04,1822.69,239.46,2016,0.131377250108356
5350363.02,1823.5812605444,466.44192321131,2016,0.255783459340913
5350363.04,1710.15636306272,437.390893740735,2016,0.25576076152324
5350363.05,798.171015634683,204.158943524689,2016,0.255783459340913
5350363.06,1831.73373074831,269.17884946328,2016,0.146953045054924
5350363.07,3419.12626925169,868.17115053672,2016,0.253916083282507
5350364.01,1909.44333946261,324.950490882503,2016,0.170180745438593
5350364.02,1001.32666053739,121.609509117497,2016,0.121448388333366
5350365.00,1965.14,335.07,2016,0.170506935892608
5350366.00,1804.8,437.33,2016,0.242314937943262
5350367.01,1174.1312610459,342.792354519289,2016,0.291954030943639
5350367.02,1715.6387389541,500.887645480711,2016,0.291954030943639
5350368.01,4121.82,1168.91,2016,0.283590743894687
5350368.02,1033.66,203.52,2016,0.196892595244084
5350369.00,2266.52,239.49,2016,0.105664190035826
5350370.01,3777.09,722.67,2016,0.191329833284354
5350370.02,1773.24,486.5,2016,0.27435654508132
5350370.03,1334.86,100.78,2016,0.075498554155492
5350371.00,2486.21,410.96,2016,0.165295771475459
5350372.00,1969.71552066643,358.29974697313,2016,0.181904312177986
5350373.00,1355.05447933357,246.49025302687,2016,0.181904312177985
5350374.01,1637.46088967785,129.497144700443,2016,0.0790841146294
5350374.02,1075.97911032215,85.0928552995568,2016,0.0790841146294
5350374.03,1616.73,543.63,2016,0.336252806591082
5350375.01,2021.8469330504,428.450637549709,2016,0.211910521289214
5350375.02,2041.13122045331,475.210214297953,2016,0.23281708179076
5350375.03,1426.09,283.02,2016,0.198458722801506
5350375.04,2271.74,176.38,2016,0.077640927218784
5350375.05,2049.41184649629,405.259148152338,2016,0.197744122951751
5350376.01,887.20205719637,46.7040766629793,2016,0.05264198418404
5350376.02,1852.17092494856,163.391714397715,2016,0.088216326148329
5350376.04,2131.3825002235,226.441691838045,2016,0.106241696088947
5350376.05,2253.56185324494,158.376011358471,2016,0.070278084948244
5350376.06,396.76,284.67,2016,0.717486641798568
5350376.08,1884.77907505144,166.268285602285,2016,0.08821632614833
5350376.09,1383.5274997765,146.988308161955,2016,0.106241696088947
5350376.11,918.271584413226,71.7555387670475,2016,0.07814195711272
5350376.12,1873.69841558677,146.414461232953,2016,0.07814195711272
5350376.13,773.910277337076,54.3889322130143,2016,0.070278084948244
5350376.14,1385.56786941798,97.3750564285147,2016,0.070278084948244
5350376.15,2685.94197107534,714.799521008246,2016,0.266126196584236
5350376.16,748.465971728293,199.186402328775,2016,0.266126196584236
5350377.01,3991.1,419.74,2016,0.105169001027286
5350377.02,989.91,26.6,2016,0.02687112969866
5350377.03,781.97,36.36,2016,0.046497947491592
5350377.04,1461.84914909838,122.594034390205,2016,0.083862301705902
5350377.06,947.613902838036,49.7743960789962,2016,0.052526029778505
5350377.07,1506.37214042366,79.1237479054038,2016,0.052526029778505
5350378.02,875.53,130.33,2016,0.148858405765651
5350378.03,2489.5513607582,209.008239523265,2016,0.083954178579233
5350378.04,1964.69754560616,175.802742538698,2016,0.089480817508966
5350378.05,1684.83033770062,302.513402585455,2016,0.179551255587142
5350378.06,1760.7657127929,212.202420291988,2016,0.120517124311443
5350378.07,2279.56,399.22,2016,0.175130288301251
5350378.08,1505.38892486702,210.579338951154,2016,0.139883677548482
5350378.11,1366.36536823134,122.26349016528,2016,0.089480817508966
5350378.12,1755.47239796271,315.197273202775,2016,0.179551255587142
5350378.14,1546.61101155718,129.71330763822,2016,0.083869380645118
5350378.16,1398.66651482744,251.13232888496,2016,0.179551255587143
5350378.17,1068.57925402127,191.86474675389,2016,0.179551255587141
5350378.18,143.134353637346,10.104231822019,2016,0.070592639469486
5350378.19,2124.07672149563,152.056429226827,2016,0.071587070131704
5350378.20,183.93630327323,9.66144374307785,2016,0.052526029778505
5350378.21,1390.67410259142,73.046589324913,2016,0.052526029778505
5350378.22,987.443390218091,51.8664809191836,2016,0.052526029778505
5350378.23,1850.99576299774,242.739986503067,2016,0.131140217257949
5350378.24,1974.31423700226,415.500013496933,2016,0.210452827472802
5350378.25,2029.63666715656,15.8594086433955,2016,0.007813915120884
5350378.26,520.311635881331,2.93994062659505,2016,0.005650345723319
5350378.27,2401.68707137711,40.7882589497601,2016,0.016983169637655
5350378.28,1503.62910457718,78.93619386303,2016,0.052497117555614
5350400.02,1865.74,48.77,2016,0.026139762239112
5350400.03,938.758901732697,33.4453381090396,2016,0.035627186114889
5350400.04,504.27,24.34,2016,0.048267793047375
5350400.06,797.422014763456,80.0047880452636,2016,0.100329294356133
5350400.07,1382.99798523654,138.755211954736,2016,0.100329294356133
5350400.08,1391.17997476081,287.749592647069,2016,0.20683850965907
5350400.11,1543.95285330343,203.914496392022,2016,0.132073007252604
5350400.12,2200.99112350649,78.4150692438914,2016,0.035627162875135
5350400.13,2058.55952797199,48.8053309596846,2016,0.023708486588078
5350400.14,1655.30047202801,39.2446690403154,2016,0.023708486588078
5350400.15,1313.16,3.37,2016,0.002566328550976
5350400.16,1175.3471951375,4.4868305669715,2016,0.003817451205511
5350400.17,953.065997036762,125.874292338846,2016,0.132073007252603
5350400.18,412.28114965981,54.4512112691319,2016,0.132073007252604
5350400.19,3073.37681361065,20.3652781637744,2016,0.006626352510237
5350400.20,1863.79152545306,76.5789984144716,2016,0.0410877490152
5350400.21,373.732717521444,10.55,2016,0.028228730066681
5350400.22,2376.78728247856,0,2016,0
5350400.23,2353.1528048625,3.4931694330285,2016,0.001484463493323
5350401.04,771.791730480726,15.6664243176852,2016,0.020298771934142
5350401.05,1363.56,168,2016,0.123206899586377
5350401.06,1469.38,55.56,2016,0.037811866229294
5350401.07,1174.61,25.53,2016,0.021734873702761
5350401.08,1071.71,0,2016,0
5350401.09,3032.15,139.6,2016,0.046039938657388
5350401.10,1386.6,0,2016,0
5350401.11,1195.06585652219,14.4966175719862,2016,0.012130392223047
5350401.13,1327.75785519609,71.6280607654388,2016,0.053946629263105
5350401.14,2128.77339387826,0,2016,0
5350401.15,1110.59660612174,86.6,2016,0.077976107186579
5350401.17,1502.63214480391,81.0619392345612,2016,0.053946629263105
5350401.18,2791.03,285.64,2016,0.102342146089437
5350401.19,3067.41826951927,204.123575682315,2016,0.066545725997226
5350401.20,686.976279385546,8.33329171687641,2016,0.012130392223047
5350401.21,488.037864092265,5.92009071113744,2016,0.012130392223047
5350401.22,2856.94,105.06,2016,0.036773610926376
5350401.23,811.32,0,2016,0
5350402.01,788.753704159162,60.6762879283938,2016,0.076926786661594
5350402.02,2540.12600841879,369.644083710638,2016,0.145521947527611
5350402.03,1622.22179346098,195.391761490542,2016,0.120447008096024
5350402.04,1944.02629584084,99.2437120716062,2016,0.05105060167341
5350402.05,470.16,0,2016,0
5350402.06,2149.83219812022,250.20415479882,2016,0.11638310888524
5350402.07,455.342959055822,0.007754186396898,2016,1.70293319413058E-05
5350402.08,2725.95243067081,141.286749969442,2016,0.051830233125042
5350402.09,1144.8117096874,76.946521892751,2016,0.067213255456447
5350402.10,1228.90691199175,129.201946553093,2016,0.105135665925818
5350402.12,2935.95756932919,171.053250030558,2016,0.058261485730409
5350402.13,1508.13308800825,62.5780534469072,2016,0.041493720908645
5350403.01,2076.86,127.75,2016,0.06151112737498
5350403.04,1105.4,0,2016,0
5350403.05,1246.82,0,2016,0
5350403.07,3628.8,43.14,2016,0.011888227513228
5350403.09,1214.61832312049,0,2016,0
5350403.10,1715.51167687951,0,2016,0
5350403.11,2914.38,46.32,2016,0.015893603442242
5350403.12,2606.52394222458,21.3787142498984,2016,0.008202001870603
5350403.13,2201.94656079189,103.381285750102,2016,0.046949952188178
5350403.14,2847.57,78.32,2016,0.027504152663499
5350403.15,3549.415689995,42.0901489800185,2016,0.011858331808996
5350403.16,2602.79939328453,32.0397555785082,2016,0.012309729155913
5350410.02,2429.92535248662,250.820913615866,2016,0.103221653850063
5350410.03,3000.18116689545,101.331337498668,2016,0.033775072857858
5350410.04,875.035051965576,0,2016,0
5350410.05,1901.76208954007,54.2758863675682,2016,0.028539787740061
5350410.07,982.407046046546,0,2016,0
5350410.09,2530.80187861055,342.683484118398,2016,0.135405101053006
5350410.10,776.425387344396,26.2238240262478,2016,0.033775072857858
5350410.11,1195.45156714961,40.3813543566856,2016,0.033779163845985
5350410.12,3449.5,326.66,2016,0.094697782287288
5350410.13,2103.83154905579,26.0779473216905,2016,0.012395454062562
5350410.14,1599.86,18.98,2016,0.01186353805958
5350410.15,618.802684155748,17.003674425881,2016,0.027478346266516
5350411.01,1329.79059172656,70.0324589489429,2016,0.052664276153447
5350411.04,1627.12804168302,90.3135669887095,2016,0.055504892470106
5350411.07,1381.34533076264,51.5594524628786,2016,0.037325534256096
5350411.08,1301.26647810105,63.5404603725275,2016,0.048829706629539
5350411.09,1760.53992798196,0,2016,0
5350411.12,1514.80392469068,17.280045259704,2016,0.011407446850412
5350411.15,1331.34990789538,10.6725593226815,2016,0.008016344358
5350411.16,2068.62238035832,102.498444703028,2016,0.049549132638347
5350411.17,2042.06,23.16,2016,0.01134148849691
5350411.18,2825.25195831698,6.36643301129052,2016,0.002253403627435
5350411.19,2705.47,195.58,2016,0.072290581673425
5350411.21,599.94,0,2016,0
5350411.22,1929.50012231086,203.984903549007,2016,0.105719041522892
5350411.23,1609.0445469265,170.105643988114,2016,0.105718417997214
5350411.24,1374.16688702724,50.5162284835835,2016,0.036761348974771
5350411.25,1126.8717816046,41.4253268133888,2016,0.036761348974771
5350411.26,1326.50017822269,15.297257882565,2016,0.011532043593889
5350411.27,1583.42598919124,18.2601375350495,2016,0.011532043593889
5350411.28,1146.03239866136,7.03082359655259,2016,0.006134925683397
5350411.29,1571.36927388465,25.7031048405301,2016,0.016357138495516
5350411.30,2188.34964593415,13.3806168780097,2016,0.00611447850798
5350412.01,3069.91338449536,97.3069182969963,2016,0.031696958874621
5350412.02,3533.08898624255,215.701519808251,2016,0.06105182197453
5350412.04,1181.3540737744,7.53659207454163,2016,0.006379621691626
5350412.06,1011.5659262256,6.45340792545837,2016,0.006379621691626
5350412.08,932.694790938042,79.236469219513,2016,0.084954338749788
5350412.10,1660.09,78.47,2016,0.047268521586179
5350412.11,1439.86710387734,25.9593590101786,2016,0.01802899652355
5350412.12,1330.02834389584,10.0224103128909,2016,0.007535486261544
5350412.13,1476.69165610416,11.1275896871091,2016,0.007535486261544
5350412.14,796.245577705573,9.22,2016,0.011579342175523
5350412.15,1627.34542754884,20.1550926752392,2016,0.012385257815606
5350412.18,2137.0176538854,0,2016,0
5350412.19,2710.19999328927,0.917343537903296,2016,0.000338478171417
5350412.20,1558.00642278105,0,2016,0
5350412.21,0,0,2016,#DIV/0!
5350412.22,2641.03348997197,4.67564115410546,2016,0.0017703831367
5350412.24,2291.99,0,2016,0
5350412.25,1803.3341424438,2.07210965349109,2016,0.001149043654596
5350412.26,1114.64236758423,2.17224919240346,2016,0.00194883063445
5350413.01,3140.98354576529,105.66089192111,2016,0.033639428663536
5350413.02,3188.72,10.82,2016,0.003393211069018
5350420.03,2448.67,187.94,2016,0.076751869382154
5350420.05,2537.01072614644,92.5110703868781,2016,0.036464595688721
5350420.06,1939.55927385356,65.5589296131219,2016,0.033800941531871
5350420.08,2423.38378176815,339.568530323913,2016,0.14012164844817
5350420.09,1515.83621823185,212.401469676087,2016,0.14012164844817
5350420.10,818.260933318672,0,2016,0
5350420.11,1682.60906668133,0,2016,0
5350420.13,1997.6967171593,48.9962947763941,2016,0.024526392998266
5350420.14,2120.93895338411,97.9316158878738,2016,0.046173707985144
5350420.15,1700.07966071337,42.9378132565843,2016,0.025256353716135
5350421.01,2227.43791045993,77.1741136324319,2016,0.034647032480693
5350421.04,1067.21207065331,56.35991595337,2016,0.052810418381858
5350421.05,1604.98792934669,84.76008404663,2016,0.052810418381858
5350421.06,1138.44729915231,40.7631668851912,2016,0.035805932268928
5350421.07,1706.33270084769,61.0968331148088,2016,0.035805932268928
5350422.02,1931.25964486253,356.351447763662,2016,0.184517627503695
5350422.03,2135.25568162192,0,2016,0
5350422.04,1122.00210845225,8.84883688120559,2016,0.007886649066473
5350422.05,2206.22220992584,17.4011631187944,2016,0.007887312094179
5350422.06,2091.35035513747,422.588552236339,2016,0.202064924797625
5350423.01,1483.42378349668,84.2815917838859,2016,0.056815586160564
5350423.02,2526.73621650332,227.858408216114,2016,0.090178945759301
5350424.04,917.21,0,2016,0
5350424.05,2839.45,372.2,2016,0.131081723573227
5350424.07,2585.1,0,2016,0
5350424.08,2015.51,0,2016,0
5350424.09,1380.63581179628,77.5308267654883,2016,0.056155885645626
5350424.10,1850.42387188735,3.02140407699818,2016,0.001632817281976
5350424.11,2388.35,151.18,2016,0.063298930223795
5350424.13,718.303553080725,9.91687868971676,2016,0.013805971928142
5350424.14,3976.01031631636,0.007769157513468,2016,1.95400838915978E-06
5350424.15,2751.58644691928,33.5631213102832,2016,0.012197734636999
5350424.16,2307.28,0,2016,0
5350430.03,2340.9718772486,128.022548801225,2016,0.054687777348138
5350430.05,1379.23257039192,17.7255806499816,2016,0.012851770637163
5350430.06,1491.61615416083,25.0046734216696,2016,0.016763477220275
5350430.07,2600.71827294097,107.44529805509,2016,0.041313701362043
5350430.08,1582.26435275009,84.9209730681268,2016,0.053670534206581
5350431.01,2467.04632115967,0.213755471115414,2016,8.66442876576939E-05
5350431.02,2368.44319823126,1.34985101998153,2016,0.000569931768256
5350440.00,2708.72,67,2016,0.024734930151511
5350441.02,2255.1735291218,151.689972448341,2016,0.067263104364041
5350441.03,2416.46649784322,26.867581772456,2016,0.011118540975609
5350441.04,1331.89997303499,0.002445779203013,2016,1.83630847100314E-06
5350442.02,1318.07926974327,48.6824049956145,2016,0.036934352973396
5350442.03,1813.06187501256,81.6436410599745,2016,0.045030807930595
5350442.04,1333.74523002208,56.2992850763938,2016,0.042211423748044
5350442.05,2482.10269255856,122.05,2016,0.049172018694436
5350442.06,3302.42911598028,0.19045077976771,2016,5.76699069318789E-05
5350450.02,1112.03,136.89,2016,0.123099196964111
5350450.03,3118.57,155.58,2016,0.04988825006333
5350450.05,1684.25978858154,63.095778093707,2016,0.037462022498825
5350450.06,2546.09840287962,67.2537711265253,2016,0.026414442996572
5350451.01,1356.87851649276,201.742629740888,2016,0.148681423789028
5350451.02,2158.08,151.89,2016,0.070382006227758
5350451.03,2109.71625348515,169.918085182718,2016,0.080540729068197
5350451.05,1504.76995167046,121.319699134451,2016,0.080623419546472
5350451.06,2098.26004832954,62.3803008655488,2016,0.02972953753526
5350451.07,1367.02885524417,9.21395394441103,2016,0.006740131277452
5350452.01,1073.21468662523,25.1570489987036,2016,0.023440835568335
5350452.02,1545.56110926219,34.0015770752944,2016,0.021999503527574
5350452.03,2111.64599304864,294.372951001296,2016,0.139404498656663
5350452.05,2050.55689155833,12.8828203450287,2016,0.006282595912391
5350452.06,781.613118401974,4.81262733281504,2016,0.006157301124442
5350452.07,1852.38951819125,8.5984229247056,2016,0.004641800679752
5350455.00,2843.27204812147,14.04,2016,0.004937972787119
5350456.01,1359.78664475123,0,2016,0
5350456.02,2706.80033859971,29.5480063634764,2016,0.010916212009476
5350456.03,1256.14645919661,20.820963365574,2016,0.016575267329011
5350460.01,1782.82895100984,26.91,2016,0.015093988677241
5350460.02,1627.91232576911,15.8905327019733,2016,0.00976129515726
5350461.01,1799.58383798095,44.59,2016,0.024777950912267
5350461.02,2755.31833080699,0,2016,0
5350470.00,768.73,0,2016,0
5350471.00,1668.55224351722,24.0545437393125,2016,0.014416416287096
5350472.00,2393.13246300652,26.8249419801255,2016,0.011209133800486
5350473.01,2464.63541962307,243.309642437593,2016,0.098720338310647
5350473.02,1891.85163708223,87.6703575624066,2016,0.046341032163399
5350473.03,2035.50048028818,167.195058019874,2016,0.082139532581296
5350474.00,2811.68959187869,56.3013246752884,2016,0.020024018596473
5350475.00,1898.49518658699,123.579194302601,2016,0.065093235513947
5350476.01,139.35936969231,1.12262290157815,2016,0.008055596864831
5350476.02,867.06360832479,4.31231438121958,2016,0.004973469466157
5350500.01,1517.103,243.738,2016,0.160660152936221
5350500.02,3059.6315,345.089,2016,0.112787765454761
5350501.01,1244.38573766136,67.27989855328,2016,0.054066754798816
5350501.02,3923.71780333758,285.410935451759,2016,0.072739924162993
5350502.01,1458.79747200834,248.125934719536,2016,0.170089364343317
5350502.02,1363.89694832199,326.542473111341,2016,0.239418728455319
5350503.00,1947.34557966967,253.421592169123,2016,0.130136938617804
5350504.00,1019.87821399115,86.8122270381108,2016,0.085120189692437
5350505.01,1343.52207769445,2.96777296188917,2016,0.002208949902023
5350505.02,2077.6197083144,0,2016,0
5350506.00,1016.76,34.91,2016,0.034334552893505
5350507.00,1363.05336137328,19.3044759404547,2016,0.014162670726996
5350508.00,837.096638626719,11.8555240595453,2016,0.014162670726996
5350509.01,1334.64006288557,63.0517451041334,2016,0.047242508941184
5350509.02,1992.65993711443,94.1382548958666,2016,0.047242508941184
5350510.00,1861.06,46.57,2016,0.025023373776235
5350511.01,1077.46392093967,127.482292757904,2016,0.118316994453722
5350511.02,3536.76105633827,418.458938286915,2016,0.118316994453722
5350512.00,1919.70502272206,359.928768955181,2016,0.187491705597987
5350513.01,2360.83659995475,160.500856795454,2016,0.067984737613154
5350513.02,3036.32440273093,683.229859947886,2016,0.225018729663199
5350513.03,748.24035197235,122.526855158083,2016,0.163753337861429
5350513.04,967.231259384958,50.7425092028764,2016,0.052461610096372
5350514.01,1602.38207736035,75.9770174225657,2016,0.047415044449152
5350514.02,946.385308596665,44.8729014731355,2016,0.047415044449152
5350515.01,1996.81786820934,195.760264489402,2016,0.098036114162456
5350515.02,1032.71213179066,101.979735510598,2016,0.098749431106006
5350516.01,1837.06620667716,41.171754208373,2016,0.02241168775449
5350516.02,1866.06266152176,81.7857250859935,2016,0.043827962893431
5350516.03,2657.76790805483,147.288992144309,2016,0.055418304848186
5350516.04,2286.16308486461,126.695282769697,2016,0.055418304848186
5350516.05,2209.61066108696,228.502835691256,2016,0.103413166724517
5350516.06,1679.73933891304,173.707164308744,2016,0.103413166724517
5350516.08,2318.53,225.01,2016,0.097048560941631
5350516.09,2401.47,16.48,2016,0.006862463407829
5350516.11,1372.11959507552,0.70154939449093,2016,0.00051128880967
5350516.16,2408.73,120.33,2016,0.049955785829047
5350516.17,1318.52640714051,120.429422707524,2016,0.091336375255995
5350516.18,1458.50047798014,133.529988120954,2016,0.091552927226927
5350516.20,1265.40555894629,88.688245791627,2016,0.070086815380737
5350516.21,1353.24270325539,0,2016,0
5350516.22,1692.04661083638,0,2016,0
5350516.23,1359.20568260909,0,2016,0
5350516.24,1645.48670021152,1.38772462699501,2016,0.000843352077423
5350516.25,1411.69300004905,194.748293523564,2016,0.137953714806829
5350516.26,1691.53699995095,201.931706476436,2016,0.119377646768762
5350516.28,1537.37783201909,42.4992990086961,2016,0.027644017055248
5350516.29,1218.37216798091,33.6807009913039,2016,0.027644017055248
5350516.30,1577.88360986166,22.5871078049526,2016,0.014314812362449
5350516.31,1000.84463296038,4.30650212090027,2016,0.004302867776952
5350516.32,1639.53429991703,0,2016,0
5350516.37,2280.70311487935,325.770589171521,2016,0.142837788507495
5350516.38,1157.67046331942,5.732275373005,2016,0.004951560530074
5350516.39,1557.44488368116,0,2016,0
5350516.40,1584.45080538335,0,2016,0
5350516.41,1192.91107302499,21.6589021051776,2016,0.01815634257653
5350516.42,2535.78699317285,45.8517760906184,2016,0.018081872102849
5350516.43,1553.96962770761,67.8381642203105,2016,0.043654755543958
5350516.44,1581.20037229239,69.0118357796895,2016,0.043645218524479
5350516.46,2346.98051649467,36.4625687363976,2016,0.01553594862852
5350516.47,1180.06748058127,18.3165550223479,2016,0.015521616622573
5350516.48,1621.41357748934,25.1901980454585,2016,0.01553594862852
5350516.49,2737.0005500058,14.9,2016,0.005443915603148
5350517.00,1669.16794711635,265.051970344651,2016,0.158792870904665
5350518.00,1242.24116140315,229.337779585792,2016,0.184616149191794
5350519.00,1074.54967716002,79.3998022220812,2016,0.073891234542018
5350520.01,2891.55770028284,384.556145341603,2016,0.132992727519837
5350520.02,1293.49666022496,109.367718336763,2016,0.084551991280551
5350520.05,3542.33550330973,428.34640598588,2016,0.120922031689449
5350520.07,1871.59593174298,509.667226694737,2016,0.27231691309571
5350520.08,2090.19092206971,374.749357474373,2016,0.179289534519314
5350520.09,1727.74844207931,208.922851864511,2016,0.120922031689449
5350520.10,3078.43605461095,372.250742149608,2016,0.120922031689449
5350521.01,1230.10615557211,257.415554546265,2016,0.209262878150987
5350521.02,816.53,40.13,2016,0.049147000110223
5350521.03,1220.31454592967,109.281090601037,2016,0.089551575833904
