"dauid","ctuid"
"35203232","5350021.00"
"35180586","5350811.00"
"35203614","5350378.02"
"35200711","5350072.01"
"35180427","5350804.06"
"35190596","5350401.14"
"35190525","5350422.02"
"35190578","5350401.09"
"35190588","5350401.07"
"35202672","5350128.02"
"35181063","5350803.05"
"35203252","5350338.00"
"35202679","5350126.00"
"35203676","5350360.00"
"35191080","5350401.19"
"35200188","5350302.02"
"35202676","5350127.00"
"35200201","5350375.05"
"35200511","5350181.01"
"35202683","5350196.02"
"35200579","5350082.00"
"35204489","5350169.02"
"35202258","5350166.00"
"35204888","5350097.04"
"35201027","5350058.00"
"35190497","5350422.06"
"35200253","5350375.03"
"35190971","5350430.03"
"35200903","5350037.00"
"35191062","5350420.10"
"35190504","5350423.02"
"35203660","5350359.00"
"35204094","5350156.01"
"35180215","5320003.02"
"35190405","5350402.13"
"35201901","5350313.00"
"35180425","5350804.07"
"35201903","5350313.00"
"35201869","5350314.02"
"35203254","5350338.00"
"35201969","5350294.02"
"35190552","5350420.06"
"35190495","5350422.06"
"35180513","5350804.01"
"35204011","5350180.00"
"35190686","5350400.17"
"35190834","5350423.02"
"35190590","5350401.06"
"35190569","5350401.10"
"35180486","5350803.06"
"35190660","5350400.18"
"35200658","5350023.00"
"35200590","5350076.00"
"35202310","5350132.00"
"35204493","5350169.02"
"35190444","5350420.05"
"35203815","5350071.00"
"35203853","5350185.02"
"35200675","5350025.00"
"35190632","5350401.15"
"35190624","5350400.08"
"35200815","5350033.00"
"35200166","5350376.04"
"35200941","5350053.00"
"35201012","5350096.02"
"35200809","5350030.00"
"35180582","5350810.02"
"35200990","5350094.00"
"35190511","5350424.05"
"35200969","5350097.03"
"35201030","5350060.00"
"35180361","5350812.00"
"35204499","5350083.00"
"35180827","5350820.05"
"35201162","5350108.00"
"35180366","5350812.00"
"35200814","5350033.00"
"35201444","5350043.00"
"35201161","5350108.00"
"35181227","5350820.07"
"35200999","5350096.01"
"35204625","5350109.00"
"35204224","5350378.03"
"35201164","5350108.00"
"35180362","5350812.00"
"35180393","5350805.19"
"35204526","5350164.00"
"35201203","5350159.01"
"35190445","5350420.06"
"35190496","5350422.06"
"35200698","5350027.00"
"35203704","5350362.04"
"35190457","5350420.09"
"35190867","5350421.01"
"35200051","5350378.04"
"35190691","5350400.14"
"35200142","5350378.08"
"35190407","5350402.10"
"35203722","5350361.02"
"35201191","5350159.02"
"35203729","5350802.01"
"35204788","5350377.04"
"35203829","5350069.00"
"35204438","5350281.01"
"35190687","5350400.17"
"35201219","5350281.02"
"35202805","5350119.00"
"35203810","5350069.00"
"35204537","5350165.00"
"35201387","5350156.02"
"35202820","5350089.00"
"35204443","5350173.00"
"35204571","5350029.00"
"35204882","5350063.05"
"35201039","5350091.01"
"35200325","5350304.03"
"35203222","5350026.00"
"35202656","5350136.02"
"35203928","5350376.14"
"35191283","5350430.03"
"35203594","5350372.00"
"35200573","5350183.02"
"35203851","5350185.02"
"35202895","5350130.00"
"35204215","5350361.02"
"35203886","5350078.00"
"35190983","5350430.07"
"35201443","5350043.00"
"35180938","5350805.10"
"35200124","5350377.04"
"35200115","5350377.07"
"35200036","5350378.03"
"35190379","5350402.06"
"35200123","5350377.07"
"35180914","5350805.09"
"35180356","5350805.21"
"35203684","5350361.01"
"35200320","5350324.02"
"35190129","5350442.02"
"35200041","5350378.11"
"35201396","5350158.00"
"35204742","5350378.24"
"35201156","5350114.00"
"35201397","5350155.00"
"35190716","5350400.02"
"35200913","5350058.00"
"35180358","5350812.00"
"35190599","5350401.14"
"35200821","5350015.00"
"35201073","5350093.00"
"35204022","5350015.00"
"35180394","5350805.06"
"35191033","5350424.08"
"35204529","5350165.00"
"35202576","5350308.02"
"35200387","5350273.01"
"35202750","5350271.02"
"35203204","5350028.02"
"35200432","5350371.00"
"35204447","5350173.00"
"35204485","5350081.00"
"35203864","5350184.02"
"35203887","5350079.00"
"35204225","5350378.03"
"35204282","5350376.08"
"35200965","5350097.04"
"35200317","5350304.06"
"35180560","5350810.04"
"35204150","5350378.12"
"35200542","5350260.01"
"35202130","5350276.02"
"35204018","5350036.00"
"35200493","5350340.00"
"35203736","5350802.02"
"35200490","5350340.00"
"35204361","5350193.00"
"35200088","5350377.03"
"35202649","5350127.00"
"35201319","5350049.00"
"35204608","5350035.00"
"35200652","5350079.00"
"35204659","5350047.02"
"35200927","5350054.00"
"35204660","5350047.02"
"35203852","5350185.02"
"35201479","5350050.04"
"35203150","5350050.01"
"35200648","5350339.00"
"35201478","5350050.04"
"35204519","5350163.00"
"35200606","5350181.01"
"35180311","5320013.00"
"35202262","5350133.00"
"35180115","5320009.04"
"35180660","5320202.05"
"35200144","5350376.02"
"35201359","5350051.00"
"35190419","5350402.04"
"35201009","5350096.02"
"35203686","5350361.01"
"35200518","5350182.00"
"35202483","5350323.02"
"35203371","5350367.01"
"35201372","5350102.05"
"35202303","5350278.00"
"35200315","5350304.05"
"35202251","5350168.00"
"35204388","5350135.00"
"35202328","5350139.02"
"35203683","5350361.01"
"35190332","5350410.11"
"35190140","5350441.02"
"35181177","5350805.14"
"35190142","5350441.02"
"35190160","5350441.03"
"35180520","5350804.08"
"35180397","5350805.18"
"35191211","5350403.15"
"35201211","5350171.00"
"35180456","5350800.02"
"35180635","5320006.00"
"35180180","5320004.02"
"35180213","5320003.02"
"35200703","5350073.00"
"35190658","5350400.18"
"35200833","5350017.00"
"35190739","5350401.17"
"35201953","5350283.02"
"35190661","5350400.18"
"35201158","5350110.00"
"35201170","5350108.00"
"35200211","5350376.01"
"35190377","5350402.06"
"35201383","5350155.00"
"35191017","5350402.08"
"35180571","5350805.20"
"35190628","5350400.04"
"35200216","5350377.02"
"35200731","5350184.01"
"35203884","5350078.00"
"35203954","5350363.06"
"35203913","5350375.01"
"35203870","5350184.02"
"35201032","5350060.00"
"35203672","5350360.00"
"35201293","5350103.00"
"35203799","5350022.00"
"35201015","5350095.00"
"35203360","5350364.01"
"35200598","5350080.01"
"35200670","5350024.00"
"35203912","5350302.02"
"35190842","5350424.08"
"35200747","5350086.00"
"35200605","5350182.00"
"35191078","5350403.01"
"35204897","5350013.01"
"35190502","5350423.01"
"35203891","5350078.00"
"35180464","5350800.01"
"35202800","5350122.00"
"35202790","5350121.00"
"35190512","5350424.05"
"35180460","5350800.01"
"35204534","5350165.00"
"35200749","5350086.00"
"35191204","5350403.05"
"35200665","5350024.00"
"35201363","5350099.00"
"35204455","5350280.00"
"35200993","5350095.00"
"35202886","5350131.00"
"35200100","5350377.04"
"35180424","5350804.07"
"35200034","5350378.03"
"35180423","5350804.08"
"35203695","5350362.03"
"35180940","5350805.10"
"35204528","5350164.00"
"35200994","5350094.00"
"35204743","5350378.24"
"35190717","5350400.02"
"35180564","5350810.05"
"35200689","5350074.00"
"35204549","5350160.00"
"35190422","5350402.04"
"35202246","5350161.00"
"35200676","5350025.00"
"35204360","5350192.00"
"35201048","5350092.00"
"35203682","5350361.01"
"35204880","5350028.02"
"35190573","5350401.09"
"35180499","5350803.03"
"35204117","5350317.02"
"35180438","5350804.10"
"35200292","5350304.03"
"35190551","5350420.06"
"35200481","5350191.00"
"35201020","5350056.00"
"35203703","5350362.04"
"35204199","5350309.00"
"35181221","5350820.04"
"35180370","5350805.06"
"35204631","5350109.00"
"35202218","5350170.00"
"35180936","5350805.10"
"35181224","5350820.05"
"35180939","5350805.10"
"35180371","5350805.06"
"35204446","5350173.00"
"35202846","5350032.00"
"35202226","5350168.00"
"35204524","5350163.00"
"35180525","5350820.04"
"35201133","5350112.00"
"35204901","5350062.02"
"35200663","5350024.00"
"35180919","5350805.10"
"35204523","5350163.00"
"35180375","5350805.06"
"35203235","5350022.00"
"35180927","5350806.00"
"35180920","5350805.10"
"35201963","5350291.02"
"35202517","5350320.02"
"35190577","5350401.09"
"35202171","5350295.00"
"35200794","5350067.00"
"35202653","5350137.00"
"35202160","5350289.00"
"35204501","5350083.00"
"35181045","5350804.01"
"35190840","5350424.08"
"35201107","5350116.00"
"35203890","5350078.00"
"35190754","5350401.06"
"35204220","5350007.02"
"35204511","5350167.02"
"35200085","5350378.23"
"35203735","5350802.02"
"35190406","5350402.13"
"35200921","5350056.00"
"35190390","5350402.09"
"35190441","5350420.05"
"35200831","5350017.00"
"35200138","5350378.19"
"35200109","5350378.22"
"35202684","5350196.02"
"35203846","5350097.01"
"35204219","5350378.28"
"35201433","5350041.00"
"35204577","5350029.00"
"35580076","5950010.02"
"35203813","5350071.00"
"35200564","5350187.00"
"35200892","5350038.00"
"35201215","5350172.00"
"35204531","5350165.00"
"35202804","5350119.00"
"35201209","5350171.00"
"35202937","5350134.00"
"35190542","5350420.11"
"35180466","5350801.01"
"35190697","5350400.14"
"35200563","5350187.00"
"35191023","5350400.11"
"35190838","5350424.08"
"35180557","5350810.03"
"35190586","5350401.07"
"35191111","5350403.01"
"35180483","5350804.05"
"35202776","5350125.00"
"35200586","5350075.00"
"35580339","5950001.00"
"35202495","5350321.01"
"35202227","5350168.00"
"35200681","5350077.00"
"35203246","5350339.00"
"35203872","5350185.02"
"35202305","5350132.00"
"35202938","5350134.00"
"35190482","5350420.08"
"35190826","5350423.01"
"35190378","5350402.06"
"35200529","5350189.00"
"35190481","5350420.08"
"35191141","5350421.06"
"35180490","5350803.05"
"35180549","5350810.05"
"35203755","5350360.00"
"35180833","5350810.04"
"35202779","5350125.00"
"35200732","5350185.01"
"35203860","5350185.01"
"35204495","5350083.00"
"35200218","5350377.02"
"35203889","5350078.00"
"35203881","5350078.00"
"35202889","5350166.00"
"35202223","5350169.01"
"35200726","5350184.01"
"35200562","5350187.00"
"35203241","5350339.00"
"35200724","5350183.02"
"35202906","5350129.00"
"35190610","5350400.12"
"35190706","5350400.15"
"35190522","5350424.04"
"35190730","5350400.07"
"35180911","5350805.09"
"35202174","5350295.00"
"35190780","5350424.09"
"35200520","5350182.00"
"35580078","5950010.02"
"35203617","5350378.02"
"35203868","5350187.00"
"35202903","5350129.00"
"35202910","5350128.02"
"35200863","5350036.00"
"35202176","5350291.02"
"35202381","5350277.00"
"35204635","5350152.00"
"35200498","5350189.00"
"35202179","5350291.03"
"35201050","5350092.00"
"35190593","5350401.07"
"35190710","5350400.06"
"35200208","5350376.01"
"35190614","5350400.12"
"35204275","5350066.00"
"35180576","5350810.01"
"35200772","5350066.00"
"35180405","5350820.06"
"35191068","5350441.04"
"35200981","5350115.00"
"35190148","5350441.04"
"35201063","5350092.00"
"35200601","5350181.01"
"35204393","5350284.00"
"35203725","5350361.02"
"35190309","5350410.05"
"35580378","5950101.00"
"35200796","5350068.00"
"35202918","5350126.00"
"35200604","5350181.01"
"35202912","5350128.02"
"35200082","5350378.24"
"35202682","5350126.00"
"35202950","5350196.01"
"35191209","5350403.16"
"35201547","5350203.00"
"35201541","5350202.00"
"35204687","5350201.00"
"35204685","5350201.00"
"35201532","5350203.00"
"35204682","5350209.00"
"35580107","5950009.02"
"35204686","5350201.00"
"35204693","5350201.00"
"35202943","5350137.00"
"35200583","5350075.00"
"35204497","5350083.00"
"35580103","5950009.02"
"35580105","5950010.01"
"35200611","5350182.00"
"35202133","5350287.04"
"35200566","5350187.00"
"35200600","5350080.01"
"35180493","5350803.05"
"35190684","5350400.11"
"35202389","5350276.02"
"35204355","5350260.07"
"35580444","5950100.03"
"35190695","5350400.14"
"35190442","5350420.05"
"35202695","5350195.01"
"35580357","5950009.02"
"35204362","5350193.00"
"35204680","5350209.00"
"35204694","5350201.00"
"35204688","5350200.01"
"35580108","5950009.02"
"35204689","5350200.01"
"35190769","5350424.13"
"35202945","5350137.00"
"35202641","5350195.01"
"35200512","5350181.01"
"35204462","5350080.02"
"35202302","5350278.00"
"35190312","5350402.09"
"35203869","5350184.02"
"35200774","5350066.00"
"35202907","5350129.00"
"35580104","5950009.02"
"35200561","5350187.00"
"35201153","5350113.00"
"35180404","5350820.06"
"35190731","5350400.08"
"35190616","5350400.12"
"35204573","5350029.00"
"35190847","5350424.08"
"35180556","5350810.03"
"35180514","5350804.01"
"35202949","5350137.00"
"35202384","5350139.02"
"35202337","5350139.02"
"35203504","5350341.02"
"35202301","5350279.01"
"35202177","5350291.03"
"35190287","5350410.13"
"35180910","5350805.09"
"35202175","5350294.01"
"35180913","5350805.09"
"35190611","5350400.12"
"35190602","5350401.14"
"35580101","5950009.02"
"35190707","5350400.15"
"35200514","5350181.01"
"35190306","5350410.05"
"35200581","5350082.00"
"35190534","5350422.06"
"35202797","5350122.00"
"35202466","5350324.03"
"35202774","5350125.00"
"35190533","5350422.02"
"35190528","5350422.02"
"35200672","5350024.00"
"35191112","5350400.16"
"35202455","5350324.02"
"35190541","5350420.11"
"35190829","5350423.01"
"35180462","5350800.01"
"35180461","5350800.02"
"35190696","5350400.14"
"35190553","5350420.11"
"35202940","5350133.00"
"35204396","5350284.00"
"35202902","5350129.00"
"35200599","5350080.01"
"35202299","5350279.01"
"35202255","5350166.00"
"35204496","5350083.00"
"35202887","5350131.00"
"35200682","5350077.00"
"35190761","5350401.08"
"35190827","5350423.01"
"35191082","5350401.11"
"35190476","5350421.06"
"35203221","5350026.00"
"35190149","5350441.04"
"35204541","5350165.00"
"35201123","5350162.00"
"35202268","5350133.00"
"35201217","5350172.00"
"35200822","5350015.00"
"35204019","5350031.00"
"35200603","5350181.01"
"35200769","5350066.00"
"35190487","5350420.03"
"35200128","5350378.19"
"35200127","5350378.22"
"35201376","5350101.00"
"35191064","5350421.01"
"35200859","5350036.00"
"35204873","5350008.02"
"35203217","5350026.00"
"35203148","5350050.01"
"35201132","5350161.00"
"35580445","5950100.03"
"35202256","5350166.00"
"35203129","5350217.00"
"35200734","5350185.01"
"35201466","5350003.00"
"35190561","5350403.01"
"35190603","5350401.14"
"35203142","5350216.00"
"35200950","5350053.00"
"35180374","5350805.06"
"35203867","5350184.02"
"35200651","5350079.00"
"35202386","5350276.02"
"35202382","5350140.00"
"35202336","5350139.02"
"35203256","5350338.00"
"35200532","5350190.02"
"35180550","5350810.05"
"35190367","5350410.09"
"35180419","5350804.13"
"35202224","5350169.01"
"35200880","5350040.00"
"35204842","5350011.00"
"35202911","5350128.02"
"35200239","5350374.03"
"35180912","5350805.09"
"35191058","5350410.09"
"35200882","5350040.00"
"35204696","5350208.00"
"35201542","5350202.00"
"35200307","5350302.02"
"35204626","5350109.00"
"35203506","5350341.02"
"35202948","5350265.00"
"35202642","5350195.02"
"35202126","5350276.01"
"35580074","5950010.02"
"35200056","5350378.06"
"35204057","5350260.04"
"35200097","5350377.04"
"35202145","5350287.02"
"35200058","5350378.06"
"35191013","5350424.10"
"35191088","5350424.11"
"35190147","5350441.04"
"35203126","5350216.00"
"35190848","5350421.05"
"35190652","5350401.13"
"35203134","5350217.00"
"35203130","5350217.00"
"35580106","5950010.01"
"35202686","5350196.02"
"35204887","5350290.02"
"35202136","5350287.03"
"35204756","5350118.00"
"35580075","5950010.02"
"35202383","5350139.01"
"35580358","5950001.00"
"35202178","5350291.03"
"35202811","5350120.00"
"35580073","5950010.02"
"35580079","5950010.02"
"35200886","5350040.00"
"35202380","5350277.00"
"35203219","5350026.00"
"35580102","5950009.02"
"35201292","5350103.00"
"35201420","5350045.00"
"35201447","5350042.00"
"35204630","5350109.00"
"35203522","5350348.00"
"35201214","5350172.00"
"35200223","5350377.01"
"35203229","5350021.00"
"35204543","5350167.01"
"35190384","5350402.10"
"35200047","5350378.04"
"35201126","5350162.00"
"35200888","5350039.00"
"35204637","5350152.00"
"35201282","5350105.00"
"35201364","5350099.00"
"35204161","5350042.00"
"35204648","5350151.00"
"35200952","5350053.00"
"35201373","5350102.05"
"35200860","5350036.00"
"35201241","5350156.01"
"35201290","5350105.00"
"35203655","5350364.02"
"35203616","5350378.02"
"35200183","5350302.03"
"35200205","5350375.04"
"35201159","5350108.00"
"35204592","5350062.02"
"35202135","5350287.03"
"35200811","5350030.00"
"35201067","5350093.00"
"35200807","5350030.00"
"35201078","5350116.00"
"35203701","5350362.03"
"35190436","5350420.05"
"35203268","5350336.00"
"35203930","5350376.14"
"35200005","5350378.28"
"35200037","5350378.12"
"35190854","5350421.05"
"35180504","5350803.04"
"35190544","5350420.11"
"35190485","5350420.08"
"35204584","5350063.04"
"35190490","5350420.03"
"35201148","5350110.00"
"35203669","5350358.01"
"35200804","5350031.00"
"35190831","5350423.01"
"35204624","5350063.06"
"35201149","5350110.00"
"35200988","5350093.00"
"35191107","5350401.09"
"35204516","5350164.00"
"35203919","5350376.12"
"35203698","5350362.03"
"35203723","5350361.02"
"35202741","5350270.02"
"35580196","5950021.00"
"35190643","5350401.04"
"35190430","5350402.13"
"35190850","5350421.05"
"35580194","5950021.00"
"35203211","5350026.00"
"35203466","5350351.02"
"35203212","5350026.00"
"35580458","5950100.03"
"35202239","5350169.01"
"35202358","5350142.00"
"35190694","5350400.14"
"35180474","5350801.01"
"35190676","5350401.11"
"35191079","5350401.19"
"35202761","5350267.00"
"35190547","5350420.11"
"35190683","5350400.11"
"35180440","5350804.10"
"35190562","5350403.01"
"35204530","5350165.00"
"35200752","5350087.00"
"35203848","5350087.00"
"35190742","5350401.13"
"35202745","5350271.01"
"35203754","5350360.00"
"35200753","5350087.00"
"35191143","5350400.16"
"35190703","5350400.23"
"35180559","5350810.04"
"35180511","5350803.06"
"35202630","5350264.00"
"35200439","5350350.00"
"35200735","5350185.01"
"35202606","5350276.01"
"35202813","5350090.00"
"35190856","5350421.01"
"35580465","5950022.06"
"35580195","5950021.00"
"35200302","5350304.05"
"35180540","5350801.02"
"35580197","5950021.00"
"35200121","5350377.07"
"35200049","5350378.04"
"35204551","5350160.00"
"35191106","5350401.09"
"35201034","5350091.01"
"35201065","5350093.00"
"35190489","5350420.03"
"35202395","5350275.00"
"35201175","5350107.00"
"35180476","5350804.05"
"35201147","5350110.00"
"35203377","5350367.02"
"35180546","5350800.02"
"35190753","5350401.10"
"35203712","5350362.01"
"35190440","5350420.05"
"35203743","5350362.02"
"35190423","5350402.04"
"35201151","5350110.00"
"35203927","5350376.13"
"35201369","5350100.00"
"35201263","5350154.00"
"35200996","5350095.00"
"35201287","5350105.00"
"35201029","5350060.00"
"35201171","5350108.00"
"35202952","5350196.01"
"35203916","5350376.11"
"35200917","5350056.00"
"35200224","5350377.01"
"35203753","5350359.00"
"35201435","5350041.00"
"35203375","5350367.01"
"35204146","5350358.02"
"35201285","5350105.00"
"35202448","5350323.01"
"35190277","5350410.14"
"35203333","5350364.02"
"35204638","5350152.00"
"35202341","5350139.01"
"35200832","5350017.00"
"35200926","5350054.00"
"35200707","5350069.00"
"35203132","5350217.00"
"35203226","5350026.00"
"35200612","5350182.00"
"35204559","5350070.00"
"35202371","5350141.01"
"35200943","5350054.00"
"35200868","5350039.00"
"35580077","5950010.02"
"35201423","5350042.00"
"35200929","5350054.00"
"35201360","5350051.00"
"35203513","5350341.04"
"35580340","5950001.00"
"35204365","5350193.00"
"35202165","5350289.00"
"35202338","5350139.02"
"35204463","5350080.02"
"35201952","5350283.02"
"35203139","5350216.00"
"35190855","5350421.04"
"35203135","5350216.00"
"35200705","5350072.01"
"35190849","5350421.05"
"35200030","5350378.05"
"35200057","5350378.06"
"35202390","5350141.02"
"35200103","5350378.14"
"35203263","5350336.00"
"35200095","5350377.04"
"35200480","5350191.00"
"35202798","5350122.00"
"35203724","5350361.02"
"35202180","5350291.02"
"35201543","5350203.00"
"35201544","5350203.00"
"35201559","5350204.00"
"35201438","5350041.00"
"35180905","5350805.09"
"35203372","5350367.01"
"35180916","5350805.10"
"35180917","5350805.10"
"35202304","5350278.00"
"35200928","5350054.00"
"35190336","5350410.09"
"35201361","5350099.00"
"35200582","5350082.00"
"35190364","5350410.11"
"35200725","5350184.01"
"35180406","5350820.06"
"35203355","5350365.00"
"35190622","5350400.03"
"35200494","5350340.00"
"35180512","5350804.05"
"35190531","5350422.02"
"35190564","5350403.01"
"35191083","5350400.11"
"35202139","5350286.00"
"35202947","5350137.00"
"35203507","5350341.02"
"35202904","5350129.00"
"35180937","5350805.10"
"35190431","5350402.13"
"35204192","5350050.04"
"35204494","5350169.02"
"35190151","5350441.04"
"35204515","5350164.00"
"35190150","5350441.04"
"35204550","5350160.00"
"35190480","5350420.08"
"35190674","5350401.23"
"35202153","5350288.00"
"35203730","5350802.02"
"35203792","5350337.01"
"35203788","5350334.00"
"35202372","5350141.01"
"35202307","5350132.00"
"35200647","5350339.00"
"35202643","5350196.02"
"35203236","5350022.00"
"35580109","5950009.02"
"35203458","5350344.01"
"35190421","5350402.04"
"35190651","5350401.13"
"35201548","5350202.00"
"35200007","5350378.28"
"35190857","5350421.01"
"35201557","5350203.00"
"35201143","5350112.00"
"35190554","5350420.11"
"35203925","5350376.13"
"35200495","5350340.00"
"35190437","5350420.05"
"35203440","5350344.01"
"35201388","5350156.02"
"35190488","5350420.03"
"35201154","5350113.00"
"35202284","5350279.01"
"35200099","5350377.04"
"35190540","5350420.11"
"35200522","5350182.00"
"35203196","5350019.00"
"35202267","5350133.00"
"35180477","5350804.05"
"35201051","5350092.00"
"35204155","5350115.00"
"35203195","5350019.00"
"35181043","5350804.13"
"35200771","5350066.00"
"35190286","5350410.13"
"35191109","5350403.01"
"35201197","5350107.00"
"35190613","5350400.12"
"35190726","5350400.07"
"35200182","5350302.03"
"35180442","5350804.10"
"35202792","5350122.00"
"35200533","5350189.00"
"35203844","5350097.01"
"35200830","5350017.00"
"35202141","5350286.00"
"35200096","5350377.04"
"35200977","5350114.00"
"35202254","5350166.00"
"35200720","5350072.02"
"35203284","5350335.00"
"35200585","5350075.00"
"35204084","5350376.15"
"35204465","5350128.05"
"35202238","5350169.01"
"35202185","5350285.00"
"35191212","5350403.15"
"35200782","5350064.00"
"35200181","5350302.03"
"35200730","5350184.01"
"35202897","5350130.00"
"35202286","5350279.02"
"35203858","5350185.01"
"35201128","5350161.00"
"35190727","5350400.15"
"35190604","5350401.14"
"35180432","5350804.06"
"35200111","5350378.22"
"35200006","5350378.28"
"35200380","5350267.00"
"35180421","5350804.13"
"35190617","5350400.12"
"35190630","5350401.22"
"35190507","5350423.02"
"35190709","5350400.15"
"35190771","5350424.11"
"35180840","5350803.05"
"35190779","5350424.09"
"35190773","5350424.11"
"35191354","5350403.16"
"35203705","5350362.04"
"35202775","5350125.00"
"35190862","5350421.01"
"35180553","5350810.04"
"35180411","5350804.12"
"35200645","5350339.00"
"35202760","5350268.00"
"35203800","5350022.00"
"35180400","5350805.18"
"35203666","5350358.02"
"35202240","5350169.01"
"35200588","5350076.00"
"35190725","5350400.07"
"35202935","5350134.00"
"35202773","5350125.00"
"35190723","5350400.07"
"35190762","5350401.08"
"35180588","5350811.00"
"35190585","5350401.08"
"35180413","5350804.13"
"35190508","5350422.02"
"35200673","5350025.00"
"35204542","5350164.00"
"35202357","5350142.00"
"35190629","5350400.04"
"35203533","5350351.01"
"35190841","5350424.08"
"35203490","5350343.00"
"35201124","5350162.00"
"35200956","5350098.00"
"35180590","5350811.00"
"35201144","5350110.00"
"35191310","5350420.14"
"35202156","5350288.00"
"35203837","5350054.00"
"35190859","5350421.01"
"35200110","5350378.22"
"35180475","5350804.05"
"35200071","5350378.08"
"35201368","5350099.00"
"35203267","5350336.00"
"35190711","5350400.06"
"35190491","5350420.03"
"35190393","5350402.07"
"35201291","5350105.00"
"35200120","5350377.07"
"35200068","5350378.08"
"35201375","5350101.00"
"35203492","5350343.00"
"35191295","5350400.22"
"35201471","5350050.04"
"35201129","5350161.00"
"35191304","5350424.15"
"35202152","5350288.00"
"35203526","5350348.00"
"35203791","5350334.00"
"35202366","5350141.02"
"35203534","5350351.01"
"35202394","5350275.00"
"35202274","5350278.00"
"35200450","5350262.02"
"35200452","5350262.02"
"35580474","5950011.03"
"35203442","5350344.01"
"35203498","5350344.01"
"35190777","5350424.10"
"35200376","5350267.00"
"35204762","5350210.01"
"35204678","5350209.00"
"35201525","5350215.00"
"35201526","5350215.00"
"35201524","5350215.00"
"35203136","5350216.00"
"35200602","5350181.01"
"35203529","5350342.00"
"35202919","5350126.00"
"35204369","5350190.01"
"35203511","5350341.04"
"35190615","5350400.12"
"35180401","5350805.18"
"35190152","5350441.03"
"35190869","5350440.00"
"35204556","5350070.00"
"35190154","5350441.03"
"35190144","5350441.03"
"35201460","5350007.01"
"35204005","5350050.01"
"35202362","5350141.02"
"35201464","5350004.00"
"35204513","5350164.00"
"35201461","5350006.00"
"35202275","5350278.00"
"35200741","5350085.00"
"35200671","5350024.00"
"35200692","5350074.00"
"35202173","5350295.00"
"35202365","5350275.00"
"35203882","5350078.00"
"35203127","5350217.00"
"35203238","5350022.00"
"35200883","5350040.00"
"35200589","5350076.00"
"35204896","5350013.01"
"35200953","5350053.00"
"35200884","5350040.00"
"35204643","5350151.00"
"35202359","5350142.00"
"35200885","5350040.00"
"35190143","5350441.03"
"35202944","5350137.00"
"35201331","5350004.00"
"35201477","5350050.04"
"35202499","5350321.01"
"35200197","5350375.05"
"35203151","5350050.01"
"35190274","5350410.14"
"35203485","5350347.00"
"35201467","5350049.00"
"35201328","5350048.00"
"35190159","5350441.03"
"35204222","5350007.02"
"35202486","5350323.02"
"35202699","5350264.00"
"35190146","5350441.03"
"35204047","5350266.00"
"35201374","5350102.04"
"35202120","5350288.00"
"35190145","5350441.03"
"35203945","5350376.12"
"35204189","5350007.01"
"35203167","5350007.02"
"35201422","5350042.00"
"35203240","5350339.00"
"35203888","5350078.00"
"35204202","5350265.00"
"35201327","5350048.00"
"35201329","5350004.00"
"35204544","5350167.01"
"35200475","5350348.00"
"35200709","5350071.00"
"35202321","5350277.00"
"35201334","5350004.00"
"35201333","5350004.00"
"35204003","5350004.00"
"35201468","5350049.00"
"35201459","5350007.01"
"35204191","5350050.04"
"35202123","5350276.01"
"35200718","5350072.01"
"35204244","5350349.00"
"35202121","5350298.00"
"35203472","5350351.01"
"35203468","5350351.01"
"35180407","5350820.07"
"35201365","5350099.00"
"35203532","5350350.00"
"35203269","5350336.00"
"35201371","5350099.00"
"35200889","5350038.00"
"35200923","5350055.00"
"35203280","5350335.00"
"35201431","5350041.00"
"35200944","5350054.00"
"35202373","5350142.00"
"35202939","5350133.00"
"35200580","5350082.00"
"35200729","5350184.01"
"35200467","5350350.00"
"35203285","5350333.00"
"35203282","5350335.00"
"35204381","5350136.01"
"35203535","5350351.01"
"35202393","5350275.00"
"35203245","5350339.00"
"35202605","5350276.01"
"35190374","5350402.02"
"35203528","5350348.00"
"35180416","5350804.13"
"35202124","5350276.01"
"35180417","5350804.13"
"35202361","5350141.02"
"35202154","5350288.00"
"35190563","5350403.01"
"35200683","5350077.00"
"35191056","5350410.03"
"35190741","5350401.13"
"35180402","5350805.18"
"35202225","5350169.01"
"35200116","5350377.07"
"35204029","5350302.03"
"35204278","5350268.00"
"35190772","5350424.11"
"35190729","5350400.07"
"35181044","5350804.13"
"35191077","5350403.01"
"35190708","5350400.15"
"35203467","5350351.01"
"35190311","5350402.09"
"35201177","5350107.00"
"35203197","5350019.00"
"35204504","5350124.00"
"35201150","5350113.00"
"35202742","5350271.01"
"35191110","5350403.01"
"35203690","5350362.03"
"35190837","5350423.02"
"35201176","5350107.00"
"35204452","5350157.00"
"35190698","5350400.13"
"35190424","5350402.05"
"35202467","5350324.03"
"35190435","5350420.05"
"35180495","5350803.03"
"35203699","5350362.03"
"35190383","5350402.10"
"35204736","5350106.00"
"35190318","5350402.06"
"35201059","5350092.00"
"35201060","5350092.00"
"35202812","5350090.00"
"35201243","5350156.01"
"35201036","5350061.00"
"35191103","5350420.10"
"35202809","5350118.00"
"35203228","5350021.00"
"35200207","5350376.01"
"35190688","5350400.14"
"35200186","5350302.03"
"35190304","5350410.03"
"35202460","5350324.02"
"35190296","5350410.05"
"35203486","5350343.00"
